theta_rad,phase_deg,mag_dB
0.020588329797503017,-89.20238807169474,2.7774586283059803
0.020745416284506858,-89.19630808580118,2.7114980236787565
0.0209025027715107,-89.19022822974989,2.646035910981377
0.021059589258514536,-89.18414850452115,2.581064832450632
0.021216675745518377,-89.1780689110957,2.5165774965915193
0.021373762232522218,-89.1719894504537,2.452566773271182
0.02153084871952606,-89.16591012357489,2.3890256889924064
0.021687935206529896,-89.15983093143979,2.3259474223389756
0.021845021693533737,-89.15375187502822,2.2633252995853352
0.022002108180537577,-89.14767295532029,2.201152790463608
0.022159194667541418,-89.14159417329566,2.1394235040811145
0.022316281154545255,-89.13551552993448,2.07813118498215
0.022473367641549096,-89.12943702621597,2.017269709347832
0.022630454128552937,-89.1233586631206,1.9568330813283614
0.022787540615556774,-89.11728044162747,1.8968154295021045
0.022944627102560615,-89.11120236271624,1.8372110034562885
0.023101713589564456,-89.10512442736656,1.778014170484406
0.023258800076568296,-89.09904663655759,1.7192194123954776
0.023415886563572134,-89.09296899126869,1.660821322430712
0.023572973050575975,-89.08689149247947,1.6028146022832688
0.023730059537579815,-89.0808141411686,1.545194059216973
0.023887146024583656,-89.07473693831587,1.4879546032800708
0.024044232511587493,-89.06865988490009,1.4310912446103492
0.024201318998591334,-89.06258298190004,1.374599090827956
0.024358405485595175,-89.05650623029466,1.3184733445125567
0.024515491972599016,-89.05042963106285,1.2627093007616461
0.024672578459602853,-89.04435318518358,1.207302344826756
0.024829664946606694,-89.0382768936352,1.1522479498247278
0.024986751433610534,-89.03220075739677,1.097541674521131
0.025143837920614375,-89.02612477744644,1.0431791611831776
0.025300924407618212,-89.02004895476296,0.9891561334994469
0.025458010894622053,-89.01397329032447,0.9354683945640302
0.025615097381625894,-89.00789778510926,0.8821118249226596
0.02577218386862973,-89.0018224400959,0.8290823806785812
0.025929270355633572,-88.99574725626222,0.7763760916559537
0.026086356842637413,-88.98967223458642,0.7239890596187503
0.026243443329641254,-88.98359737604659,0.6719174565430898
0.02640052981664509,-88.97752268162051,0.6201575229411542
0.02655761630364893,-88.97144815228611,0.5687055662347907
0.026714702790652772,-88.965373789021,0.5175579591771043
0.026871789277656613,-88.95929959280298,0.46671113832029765
0.02702887576466045,-88.95322556460955,0.41616160252818624
0.02718596225166429,-88.94715170541868,0.3659059115317795
0.027343048738668132,-88.9410780162072,0.315940684526537
0.027500135225671973,-88.93500449795263,0.2662625988097155
0.02765722171267581,-88.9289311516324,0.2168683884565994
0.02781430819967965,-88.92285797822342,0.16775484303417754
0.02797139468668349,-88.91678497870312,0.11891880635107382
0.02812848117368733,-88.91071215404834,0.0703571752424531
0.02828556766069117,-88.9046395052361,0.02206689838876218
0.02844265414769501,-88.89856703324308,-0.025955024832796537
0.02859974063469885,-88.89249473904617,-0.07371154546516477
0.02875682712170269,-88.88642262362205,-0.12120556605776185
0.02891391360870653,-88.88035068794716,-0.1684399417232153
0.02907100009571037,-88.87427893299802,-0.21541748116543002
0.02922808658271421,-88.86820735975141,-0.26214094768003776
0.029385173069718048,-88.86213596918304,-0.3086130601279298
0.02954225955672189,-88.85606476226963,-0.3548364938829268
0.02969934604372573,-88.84999373998703,-0.40081388175426114
0.02985643253072957,-88.84392290331138,-0.44654781488476214
0.030013519017733407,-88.83785225321878,-0.4920408436254528
0.030170605504737248,-88.83178179068486,-0.5372954783873236
0.03032769199174109,-88.82571151668574,-0.5823141904710004
0.030484778478744926,-88.81964143219668,-0.6270994128749718
0.030641864965748767,-88.81357153819346,-0.6716535410830362
0.030798951452752608,-88.80750183565182,-0.7159789338316433
0.03095603793975645,-88.80143232554694,-0.7600779138576881
0.031113124426760286,-88.79536300885404,-0.8039527686273735
0.031270210913764133,-88.78929388654853,-0.8476057510467836
0.03142729740076797,-88.78322495960528,-0.8910390801545487
0.03158438388777181,-88.77715622899974,-0.9342549417973584
0.03174147037477565,-88.7710876957065,-0.9772554892885925
0.03189855686177949,-88.76501936070073,-1.0200428440508293
0.03205564334878333,-88.75895122495658,-1.062619096242459
0.03221272983578717,-88.75288328944933,-1.1049863053690292
0.03236981632279101,-88.74681555515319,-1.1471465008797443
0.03252690280979485,-88.74074802304293,-1.1891016827494574
0.032683989296798686,-88.73468069409239,-1.2308538220467276
0.03284107578380253,-88.72861356927629,-1.27240486148818
0.03299816227080637,-88.72254664956849,-1.3137567159796908
0.03315524875781021,-88.71647993594321,-1.354911273144697
0.03331233524481405,-88.71041342937436,-1.3958703938400399
0.03346942173181789,-88.70434713083581,-1.4366359126596404
0.03362650821882173,-88.69828104130113,-1.4772096384264306
0.033783594705825565,-88.6922151617444,-1.5175933546727707
0.033940681192829406,-88.68614949313881,-1.5577888201097672
0.034097767679833246,-88.68008403645796,-1.5977977690857172
0.03425485416683709,-88.67401879267493,-1.637621912034046
0.03441194065384093,-88.66795376276347,-1.677262935910978
0.03456902714084477,-88.66188894769621,-1.7167225046232621
0.03472611362784861,-88.65582434844653,-1.7560022594461666
0.03488320011485245,-88.64975996598706,-1.7951038194320792
0.035040286601856284,-88.64369580129086,-1.8340287818099024
0.035197373088860125,-88.63763185533071,-1.8727787223755326
