frequency_rad_s,magnitude_dB,phase_deg
0.00851746001318623,34.3393258204431,-359.658391341112
0.00855678796183641,34.3393753584526,-359.656814034137
0.0085962975007192,34.3394253552611,-359.655229444404
0.00863598946829716,34.3394758151206,-359.653637538289
0.00867586470690431,34.3395267423221,-359.652038282013
0.00871592406276401,34.3395781411968,-359.650431641641
0.00875616838600692,34.3396300161159,-359.64881758308
0.00879659853068902,34.3396823714911,-359.647196072081
0.00883721535480978,34.3397352117752,-359.645567074237
0.00887801972033031,34.3397885414623,-359.64393055498
0.00891901249319168,34.3398423650881,-359.642286479587
0.00896019454333334,34.3398966872304,-359.640634813169
0.00900156674471148,34.3399515125095,-359.638975520681
0.00904312997531768,34.3400068455887,-359.637308566912
0.00908488511719749,34.3400626911745,-359.635633916492
0.00912683305646915,34.3401190540169,-359.633951533885
0.0091689746833424,34.3401759389103,-359.632261383393
0.00921131089213739,34.3402333506934,-359.630563429152
0.00925384258130364,34.3402912942499,-359.628857635133
0.0092965706534391,34.3403497745087,-359.62714396514
0.00933949601530933,34.3404087964446,-359.625422382811
0.00938261957786672,34.3404683650784,-359.623692851616
0.00942594225626981,34.3405284854778,-359.621955334855
0.00946946496990277,34.3405891627573,-359.62020979566
0.00951318864239486,34.3406504020789,-359.618456196991
0.00955711420164003,34.3407122086525,-359.616694501641
0.00960124257981663,34.3407745877366,-359.614924672227
0.0096455747134072,34.3408375446382,-359.613146671195
0.00969011154321832,34.3409010847138,-359.611360460818
0.0097348540144006,34.3409652133695,-359.609566003195
0.0097798030764687,34.3410299360616,-359.607763260249
0.00982495968332155,34.3410952582972,-359.605952193729
0.00987032479326249,34.3411611856344,-359.604132765205
0.0099158993690197,34.3412277236829,-359.602304936071
0.0099616843777666,34.3412948781045,-359.600468667543
0.0100076807911424,34.3413626546138,-359.598623920658
0.0100538895852726,34.3414310589781,-359.596770656273
0.0101003117407898,34.3415000970185,-359.594908835064
0.0101469482428547,34.3415697746101,-359.593038417526
0.0101938000811766,34.3416400976825,-359.59115936397
0.0102408682500347,34.3417110722204,-359.589271634526
0.0102881537482991,34.3417827042642,-359.58737518914
0.010335657579452,34.3418549999103,-359.58546998757
0.0103833807516091,34.3419279653118,-359.583555989393
0.0104313242775408,34.3420016066787,-359.581633153995
0.0104794891746939,34.342075930279,-359.579701440578
0.0105278764652129,34.3421509424387,-359.577760808153
0.0105764871759622,34.3422266495428,-359.575811215543
0.0106253223385472,34.3423030580354,-359.57385262138
0.0106743829893369,34.3423801744206,-359.571884984108
0.0107236701694853,34.3424580052627,-359.569908261976
0.010773184924954,34.3425365571874,-359.567922413042
0.0108229283065339,34.3426158368815,-359.565927395169
0.0108729013698679,34.3426958510943,-359.563923166027
0.0109231051754732,34.3427766066375,-359.561909683089
0.0109735407887636,34.3428581103864,-359.559886903634
0.0110242092800724,34.3429403692799,-359.557854784741
0.0110751117246749,34.3430233903216,-359.555813283294
0.0111262492028114,34.3431071805801,-359.553762355975
0.01117762279971,34.3431917471897,-359.551701959269
0.0112292336056096,34.343277097351,-359.549632049457
0.0112810827157831,34.3433632383314,-359.54755258262
0.0113331712305607,34.3434501774661,-359.545463514638
0.0113855002553533,34.3435379221583,-359.543364801183
0.0114380709006754,34.34362647988,-359.541256397727
0.0114908842821697,34.3437158581729,-359.539138259533
0.0115439415206299,34.3438060646483,-359.53701034166
0.0115972437420246,34.3438971069889,-359.534872598957
0.0116507920775218,34.3439889929483,-359.532724986068
0.0117045876635122,34.3440817303524,-359.530567457424
0.0117586316416335,34.3441753270999,-359.528399967249
0.011812925158795,34.3442697911629,-359.526222469553
0.0118674693672016,34.3443651305875,-359.524034918136
0.011922265424378,34.3444613534948,-359.521837266583
0.0119773144931941,34.3445584680814,-359.519629468265
0.0120326177418887,34.3446564826199,-359.517411476339
0.0120881763440949,34.34475540546,-359.515183243746
0.012143991478865,34.3448552450293,-359.512944723207
0.0122000643306952,34.3449560098332,-359.510695867228
0.012256396089551,34.3450577084567,-359.508436628095
0.0123129879508922,34.3451603495646,-359.506166957872
0.0123698411156988,34.3452639419019,-359.503886808404
0.0124269567904957,34.3453684942954,-359.501596131313
0.0124843361873791,34.3454740156539,-359.499294877997
0.0125419805240415,34.3455805149689,-359.49698299963
0.0125998910237982,34.3456880013158,-359.494660447162
0.0126580689156127,34.3457964838541,-359.492327171316
0.0127165154341232,34.345905971829,-359.489983122585
0.0127752318196687,34.3460164745712,-359.487628251238
0.0128342193183151,34.3461280014987,-359.485262507311
0.0128934791818817,34.3462405621167,-359.482885840611
0.0129530126679682,34.3463541660193,-359.480498200713
0.0130128210399808,34.3464688228896,-359.47809953696
0.0130729055671593,34.3465845425008,-359.475689798459
