omega,uncompensated_dB,compensated_2nd_dB
-7.882807187848863,5.762088705113776,-4.691170088079918
-7.88186466292654,5.748851791087258,-4.689505275868203
-7.880922138004217,5.735648286647555,-4.687812525483587
-7.879979613081893,5.722478075587514,-4.686091955198213
-7.879037088159571,5.709341042385687,-4.68434368265262
-7.878094563237248,5.696237072201122,-4.682567824860906
-7.877152038314924,5.6831660508683814,-4.680764498215845
-7.876209513392602,5.6701278648925495,-4.678933818493949
-7.875266988470278,5.657122401444217,-4.677075900860514
-7.874324463547955,5.644149548354669,-4.675190859874553
-7.8733819386256325,5.6312091941109435,-4.673278809493747
-7.872439413703309,5.618301227851043,-4.6713398630793606
-7.871496888780986,5.605425539359224,-4.669374133401012
-7.870554363858663,5.59258201906116,-4.667381732641536
-7.86961183893634,5.579770558019393,-4.665362772401686
-7.868669314014017,5.566991047928587,-4.663317363704859
-7.867726789091694,5.554243381110986,-4.661245617001774
-7.866784264169371,5.541527450511854,-4.6591476421750535
-7.865841739247048,5.528843149695012,-4.657023548543847
-7.8648992143247245,5.516190372838279,-4.654873444868332
-7.863956689402402,5.503569014729141,-4.652697439354241
-7.863014164480079,5.4909789707603,-4.650495639657295
-7.8620716395577555,5.478420136925352,-4.648268152887614
-7.861129114635433,5.465892409814513,-4.646015085614125
-7.860186589713109,5.453395686610305,-4.64373654386886
-7.859244064790786,5.440929865083374,-4.64143263315128
-7.858301539868464,5.428494843588267,-4.639103458432515
-7.85735901494614,5.416090521059299,-4.636749124159586
-7.856416490023817,5.4037167970064655,-4.63436973425962
-7.855473965101494,5.391373571511309,-4.6319653921439325
-7.854531440179171,5.379060745222969,-4.629536200712197
-7.853588915256848,5.366778219354096,-4.62708226235648
-7.852646390334526,5.354525895676932,-4.624603678965287
-7.851703865412202,5.342303676519373,-4.622100551927566
-7.850761340489879,5.330111464761114,-4.61957298213666
-7.849818815567556,5.3179491638297,-4.617021069994256
-7.848876290645233,5.305816677696814,-4.614444915414262
-7.84793376572291,5.293713910874402,-4.611844617826663
-7.846991240800587,5.281640768410952,-4.609220276181368
-7.846048715878264,5.2695971558877925,-4.6065719889519885
-7.84510619095594,5.2575829794153535,-4.603899854139603
-7.844163666033618,5.245598145629583,-4.601203969276474
-7.843221141111295,5.233642561688247,-4.598484431429762
-7.842278616188971,5.221716135267377,-4.595741337205163
-7.8413360912666485,5.209818774557741,-4.592974782750558
-7.840393566344325,5.197950388261251,-4.590184863759587
-7.839451041422002,5.1861108855875315,-4.587371675475269
-7.8385085164996795,5.1743001762504015,-4.584535312693468
-7.837565991577356,5.162518170464461,-4.581675869766444
-7.836623466655033,5.15076477894171,-4.578793440606329
-7.83568094173271,5.1390399128881326,-4.575888118688544
-7.834738416810387,5.127343484000391,-4.5729599970552455
-7.833795891888064,5.115675404462476,-4.570009168318693
-7.832853366965741,5.104035586942436,-4.567035724664615
-7.831910842043418,5.092423944589108,-4.564039757855533
-7.830968317121095,5.080840391028944,-4.561021359234065
-7.8300257921987715,5.069284840362698,-4.557980619726198
-7.829083267276449,5.057757207162373,-4.554917629844537
-7.828140742354126,5.04625740646799,-4.551832479691516
-7.827198217431802,5.0347853537844935,-4.548725258962568
-7.82625569250948,5.023340965078696,-4.545596056949331
-7.825313167587156,5.011924156776141,-4.542444962542754
-7.824370642664833,5.000534845758141,-4.539272064236209
-7.823428117742511,4.989172949358703,-4.53607745012857
-7.822485592820187,4.977838385361557,-4.532861207927286
-7.821543067897864,4.966531071997239,-4.529623424951404
-7.820600542975541,4.955250927940074,-4.526364188134569
-7.819658018053218,4.9439978723053555,-4.523083584028017
-7.818715493130895,4.932771824646382,-4.519781698803497
-7.817772968208573,4.921572704951627,-4.516458618256263
-7.816830443286249,4.910400433641909,-4.5131144278079125
-7.815887918363926,4.89925493156758,-4.509749212509321
-7.814945393441603,4.888136120005706,-4.506363057043472
-7.81400286851928,4.877043920657351,-4.502956045728295
-7.813060343596957,4.865978255644771,-4.499528262519498
-7.812117818674634,4.854939047508743,-4.496079791013296
-7.811175293752311,4.8439262192058745,-4.49261071444926
-7.810232768829987,4.832939694105869,-4.489121115712983
-7.809290243907665,4.821979395988963,-4.485611077338853
-7.808347718985342,4.811045249043213,-4.482080681512705
-7.807405194063018,4.800137177861931,-4.478530010074518
-7.8064626691406955,4.789255107441118,-4.474959144521083
-7.805520144218372,4.778398963176841,-4.471368166008593
-7.804577619296049,4.7675686708627625,-4.467757155355281
-7.8036350943737265,4.756764156687555,-4.464126193044006
-7.802692569451403,4.745985347232421,-4.460475359224805
-7.80175004452908,4.735232169468665,-4.456804733717441
-7.800807519606757,4.72450455075514,-4.453114396013939
-7.799864994684434,4.713802418835904,-4.449404425281082
-7.798922469762111,4.703125701837732,-4.445674900362892
-7.797979944839788,4.692474328267743,-4.441925899783087
-7.797037419917465,4.681848227011021,-4.438157501747545
-7.796094894995142,4.671247327328279,-4.434369784146706
-7.7951523700728185,4.66067155885347,-4.430562824557979
-7.794209845150496,4.650120851591525,-4.426736700248143
-7.793267320228173,4.639595135915987,-4.422891488175687
-7.792324795305849,4.629094342566772,-4.41902726499317
-7.791382270383527,4.618618402647917,-4.415144107049543
-7.790439745461203,4.608167247625276,-4.411242090392462
-7.78949722053888,4.597740809324379,-4.407321290770565
-7.788554695616558,4.587339019928118,-4.403381783635765
-7.787612170694234,4.576961811974639,-4.399423644145465
-7.786669645771911,4.56660911835516,-4.395446947164833
-7.785727120849588,4.556280872311753,-4.391451767268998
-7.784784595927265,4.545977007435292,-4.3874381787452545
-7.783842071004942,4.5356974576632645,-4.383406255595219
-7.78289954608262,4.5254421572777,-4.379356071537034
-7.781957021160296,4.515211040903061,-4.375287700007482
-7.781014496237973,4.50500404350422,-4.371201214164136
-7.78007197131565,4.494821100384337,-4.3670966868874626
-7.779129446393327,4.484662147182899,-4.36297419078291
-7.778186921471004,4.474527119873621,-4.358833798182976
-7.777244396548681,4.464415954762498,-4.354675581149311
-7.776301871626358,4.454328588485806,-4.350499611474739
-7.775359346704034,4.444264958008105,-4.346305960685258
-7.774416821781712,4.434225000620321,-4.342094700042111
-7.773474296859389,4.424208653937761,-4.337865900543724
-7.772531771937065,4.414215855898209,-4.333619632927736
-7.7715892470147425,4.404246544760045,-4.329355967672946
-7.770646722092419,4.394300659100279,-4.325074975001234
-7.769704197170096,4.3843781378127575,-4.320776724879548
-7.7687616722477735,4.374478920106214,-4.31646128702178
-7.767819147325451,4.364602945502478,-4.312128730890685
-7.766876622403127,4.3547501538345905,-4.3077791256997795
-7.765934097480804,4.344920485245058,-4.303412540415199
-7.764991572558481,4.3351138801839415,-4.2990290437575585
-7.764049047636158,4.325330279407172,-4.294628704203813
-7.763106522713835,4.315569623974673,-4.290211589989066
-7.762163997791512,4.305831855248658,-4.28577776910839
-7.761221472869189,4.296116914891873,-4.281327309318639
-7.7602789479468655,4.286424744865819,-4.27686027814022
-7.759336423024543,4.2767552874290935,-4.272376742858881
-7.75839389810222,4.267108485135608,-4.267876770527451
-7.757451373179896,4.2574842808329345,-4.263360427967592
-7.756508848257574,4.2478826176606335,-4.258827781771546
-7.75556632333525,4.2383034390485355,-4.254278898303804
-7.754623798412927,4.228746688715132,-4.249713843702897
-7.753681273490605,4.219212310665884,-4.245132683882977
-7.752738748568281,4.20970024919162,-4.240535484535579
-7.751796223645958,4.200210448866937,-4.235922311131245
-7.750853698723635,4.190742854548516,-4.231293228921192
-7.749911173801312,4.181297411373635,-4.226648302938926
-7.748968648878989,4.171874064758487,-4.221987598001896
-7.748026123956667,4.16247276039666,-4.217311178713089
-7.747083599034343,4.153093444257564,-4.212619109462614
-7.74614107411202,4.143736062584923,-4.2079114544293335
-7.745198549189697,4.134400561895163,-4.203188277582386
-7.744256024267374,4.125086888975972,-4.198449642682791
-7.743313499345051,4.115794990884737,-4.193695613284955
-7.742370974422728,4.106524814947041,-4.188926252738252
-7.741428449500405,4.097276308755228,-4.184141624188519
-7.740485924578081,4.088049420166863,-4.179341790579577
-7.7395433996557585,4.078844097303317,-4.17452681465474
-7.738600874733436,4.069660288548269,-4.169696758958287
-7.737658349811112,4.060497942546285,-4.164851685836956
-7.7367158248887895,4.05135700820142,-4.159991657441403
-7.735773299966466,4.04223743467571,-4.155116735727643
-7.734830775044143,4.0331391713878615,-4.150226982458525
-7.7338882501218205,4.024062168011767,-4.145322459205129
-7.732945725199498,4.015006374475176,-4.140403227348198
-7.732003200277174,4.005971740958264,-4.135469348079559
-7.731060675354851,3.9969582178923253,-4.130520882403514
-7.730118150432528,3.987965755958358,-4.125557891138188
-7.729175625510205,3.9789943060857564,-4.120580434916984
-7.728233100587882,3.9700438194509458,-4.115588574189869
-7.727290575665559,3.961114247476052,-4.110582369224776
-7.726348050743236,3.9522055418276336,-4.105561880108911
-7.7254055258209124,3.9433176544152997,-4.1005271667501315
-7.72446300089859,3.9344505373904854,-4.0954782888782235
-7.723520475976267,3.9256041431450903,-4.090415306046239
-7.722577951053943,3.916778424310257,-4.085338277631776
-7.721635426131621,3.907973333755094,-4.080247262838279
-7.720692901209297,3.8991888245853756,-4.075142320696335
-7.719750376286974,3.890424850142349,-4.070023510064914
-7.718807851364652,3.8816813640014445,-4.064890889632647
-7.717865326442328,3.8729583199710604,-4.059744517919059
-7.716922801520005,3.86425567209137,-4.0545844532758295
-7.715980276597682,3.8555733746330456,-4.049410753888009
-7.715037751675359,3.846911382096132,-4.044223477775233
-7.714095226753036,3.8382696492087693,-4.039022682792948
-7.7131527018307136,3.829648130926066,-4.033808426633586
-7.71221017690839,3.821046782428892,-4.028580766827786
-7.711267651986067,3.812465559122731,-4.023339760745542
-7.710325127063744,3.8039044166364935,-4.018085465597397
-7.709382602141421,3.7953633108213896,-4.012817938435605
-7.708440077219098,3.786842197749765,-4.007537236155262
-7.707497552296775,3.778341033713972,-4.00224341549544
-7.706555027374452,3.769859775225261,-3.996936533040387
-7.705612502452128,3.761398379012629,-3.991616645220562
-7.7046699775298055,3.752956802021743,-3.9862838083138126
-7.703727452607483,3.7445350014138086,-3.980938078446457
-7.702784927685159,3.7361329345644823,-3.9755795115943604
-7.7018424027628365,3.727750559062825,-3.970208163584074
-7.700899877840513,3.719387832710146,-3.9648240900938543
-7.69995735291819,3.711044713519023,-3.959427346654773
-7.6990148279958674,3.7027211597121577,-3.954017988651773
-7.698072303073545,3.694417129721378,-3.948596071324692
-7.697129778151221,3.6861325821865547,-3.94316164976933
-7.696187253228898,3.6778674759546037,-3.9377147789384863
-7.695244728306575,3.6696217700783986,-3.932255513642965
-7.694302203384252,3.661395423815805,-3.926783908552612
-7.693359678461929,3.6531883966286194,-3.921300018197307
-7.692417153539606,3.64500064818156,-3.915803896967965
-7.691474628617283,3.6368321383413305,-3.9102955991175374
-7.690532103694959,3.6286828271755094,-3.904775178761999
-7.689589578772637,3.620552674951694,-3.8992426898812877
-7.688647053850314,3.6124416421364036,-3.893698186320325
-7.68770452892799,3.6043496893941764,-3.88814172178991
-7.686762004005668,3.5962767775865867,-3.8825733498677333
-7.685819479083344,3.588222867771274,-3.876993123999266
-7.684876954161021,3.5801879212010106,-3.871401097498733
-7.683934429238699,3.5721718993227314,-3.865797323550007
-7.682991904316375,3.564174763776608,-3.860181855207532
-7.682049379394052,3.5561964763951353,-3.8545547453972597
-7.681106854471729,3.5482369992021616,-3.848916046917501
-7.680164329549406,3.5402962944120246,-3.84326581243988
-7.679221804627083,3.5323743244285937,-3.8376040945101604
-7.6782792797047605,3.5244710518443796,-3.8319309455491553
-7.677336754782437,3.5165864394396413,-3.826246417853593
-7.676394229860114,3.508720450181508,-3.820550563596972
-7.675451704937791,3.5008730472230445,-3.814843434830437
-7.674509180015468,3.493044193902433,-3.8091250834835932
-7.673566655093145,3.485233853742054,-3.8033955613653503
-7.672624130170822,3.4774419904476215,-3.797654920164782
-7.671681605248499,3.4696685679073687,-3.7919032114519253
-7.670739080326175,3.4619135501911287,-3.7861404866785926
-7.6697965554038525,3.4541769015495416,-3.780366797179216
-7.66885403048153,3.4464585864131667,-3.774582194171602
-7.667911505559206,3.4387585693916733,-3.7687867287577355
-7.6669689806368835,3.4310768152730153,-3.7629804519246157
-7.66602645571456,3.4234132890225717,-3.7571634145449555
-7.665083930792237,3.415767955782381,-3.751335667378037
-7.664141405869914,3.408140780870272,-3.7454972610703936
-7.663198880947592,3.400531729779099,-3.7396482461566265
-7.662256356025268,3.3929407681759027,-3.7337886730601415
-7.661313831102945,3.385367861901173,-3.7279185920938813
-7.660371306180622,3.3778129769679848,-3.7220380534610618
-7.659428781258299,3.3702760795612825,-3.716147107255922
-7.658486256335976,3.3627571360370485,-3.7102458034644052
-7.657543731413653,3.3552561129215563,-3.7043341919649198
-7.65660120649133,3.347772976910604,-3.698412322529026
-7.655658681569006,3.340307694868736,-3.69248024482212
-7.654716156646684,3.3328602338285123,-3.6865380084041637
-7.653773631724361,3.325430560989725,-3.680585662730338
-7.652831106802037,3.31801864371867,-3.674623257151736
-7.651888581879715,3.3106244495474124,-3.6686508409160536
-7.650946056957391,3.303247946173031,-3.6626684631682265
-7.650003532035068,3.2958891014569187,-3.6566761729511086
-7.649061007112746,3.288547883424015,-3.650674019206117
-7.648118482190422,3.2812242602621158,-3.6446620507738743
-7.647175957268099,3.2739182003211647,-3.638640316394871
-7.646233432345776,3.2666296721125065,-3.632608864710069
-7.645290907423453,3.2593586443082345,-3.6265677442615436
-7.64434838250113,3.2521050857404363,-3.6205170034930974
-7.6434058575788075,3.2448689654005314,-3.6144566907508784
-7.642463332656484,3.237650252438575,-3.6083868542839745
-7.641520807734161,3.230448916162584,-3.602307542245047
-7.640578282811838,3.2232649260378174,-3.5962188026908617
-7.639635757889515,3.2160982516861605,-3.5901206835829473
-7.638693232967192,3.2089488628853964,-3.5840132327881244
-7.6377507080448686,3.2018167295685647,-3.5778964980790926
-7.636808183122546,3.194701821823319,-3.571770527135018
-7.635865658200222,3.1876041098912413,-3.565635367542053
-7.6349231332778995,3.1805235641672,-3.559491066793947
-7.633980608355577,3.1734601551987045,-3.553337672292537
-7.633038083433253,3.1664138536852517,-3.5471752313483234
