omegaT,zeta,re,im
1.0471975511965976,0.8479239619809904,0.3497049013629886,0.2168859884459007
1.0471975511965976,0.848424212106053,0.3497034576329677,0.21647914630848633
1.0471975511965976,0.8489244622311155,0.3497020553982788,0.2160719006447724
1.0471975511965976,0.849424712356178,0.3497006945982833,0.21566424881711466
1.0471975511965976,0.8499249624812406,0.34969937517241517,0.21525618816592812
1.0471975511965976,0.8504252126063031,0.34969809706018185,0.214847716009428
1.0471975511965976,0.8509254627313656,0.34969686020116314,0.2144388296433668
1.0471975511965976,0.8514257128564282,0.3496956645350119,0.21402952634076755
1.0471975511965976,0.8519259629814907,0.34969451000145346,0.21361980335165331
1.0471975511965976,0.8524262131065532,0.3496933965402858,0.21320965790277188
1.0471975511965976,0.8529264632316157,0.34969232409137946,0.2127990871973167
1.0471975511965976,0.8534267133566783,0.3496912925946773,0.21238808841464318
1.0471975511965976,0.8539269634817408,0.3496903019901945,0.2119766587099816
1.0471975511965976,0.8544272136068033,0.34968935221801883,0.21156479521414337
1.0471975511965976,0.8549274637318659,0.3496884432183097,0.21115249503322545
1.0471975511965976,0.8554277138569284,0.34968757493129904,0.2107397552483083
1.0471975511965976,0.8559279639819909,0.34968674729729055,0.21032657291514947
1.0471975511965976,0.8564282141070535,0.34968596025666,0.2099129450638727
1.0471975511965976,0.856928464232116,0.3496852137498549,0.20949886869865217
1.0471975511965976,0.8574287143571785,0.3496845077173947,0.20908434079739116
1.0471975511965976,0.8579289644822411,0.34968384209987025,0.20866935831139588
1.0471975511965976,0.8584292146073036,0.3496832168379444,0.20825391816504493
1.0471975511965976,0.8589294647323661,0.34968263187235116,0.20783801725545173
1.0471975511965976,0.8594297148574287,0.3496820871438962,0.20742165245212316
1.0471975511965976,0.8599299649824912,0.3496815825934565,0.20700482059661207
1.0471975511965976,0.8604302151075537,0.34968111816198016,0.2065875185021636
1.0471975511965976,0.8609304652326163,0.3496806937904868,0.20616974295335702
1.0471975511965976,0.8614307153576788,0.3496803094200669,0.20575149070574075
1.0471975511965976,0.8619309654827413,0.34967996499188203,0.20533275848546167
1.0471975511965976,0.8624312156078039,0.3496796604471649,0.20491354298888806
1.0471975511965976,0.8629314657328664,0.34967939572721884,0.20449384088222752
1.0471975511965976,0.8634317158579289,0.34967917077341815,0.20407364880113685
1.0471975511965976,0.8639319659829914,0.34967898552720783,0.20365296335032662
1.0471975511965976,0.864432216108054,0.34967883993010357,0.20323178110315906
1.0471975511965976,0.8649324662331165,0.3496787339236913,0.20281009860123883
1.0471975511965976,0.865432716358179,0.349678667449628,0.20238791235399692
1.0471975511965976,0.8659329664832416,0.3496786404496404,0.20196521883826818
1.0471975511965976,0.8664332166083041,0.34967865286552613,0.20154201449786113
1.0471975511965976,0.8669334667333666,0.3496787046391526,0.20111829574312037
1.0471975511965976,0.8674337168584292,0.34967879571245786,0.20069405895048192
1.0471975511965976,0.8679339669834917,0.3496789260274495,0.20026930046202138
1.0471975511965976,0.8684342171085542,0.34967909552620563,0.19984401658499293
1.0471975511965976,0.8689344672336168,0.3496793041508738,0.19941820359136167
1.0471975511965976,0.8694347173586793,0.3496795518436718,0.1989918577173279
1.0471975511965976,0.8699349674837418,0.34967983854688706,0.198564975162842
1.0471975511965976,0.8704352176088044,0.3496801642028765,0.19813755209111178
1.0471975511965976,0.8709354677338669,0.349680528754067,0.19770958462810168
1.0471975511965976,0.8714357178589294,0.3496809321429547,0.1972810688620214
1.0471975511965976,0.871935967983992,0.34968137431210533,0.1968520008428076
1.0471975511965976,0.8724362181090545,0.34968185520415385,0.1964223765815953
1.0471975511965976,0.872936468234117,0.3496823747618047,0.19599219205017948
1.0471975511965976,0.8734367183591796,0.3496829329278313,0.1955614431804685
1.0471975511965976,0.8739369684842421,0.3496835296450766,0.19513012586392658
1.0471975511965976,0.8744372186093046,0.34968416485645215,0.19469823595100647
1.0471975511965976,0.8749374687343672,0.34968483850493864,0.19426576925057207
1.0471975511965976,0.8754377188594297,0.3496855505335859,0.193832721529311
1.0471975511965976,0.8759379689844922,0.3496863008855122,0.1933990885111355
1.0471975511965976,0.8764382191095547,0.349687089503905,0.19296486587657322
1.0471975511965976,0.8769384692346173,0.3496879163320199,0.19253004926214642
1.0471975511965976,0.8774387193596798,0.34968878131318154,0.19209463425974024
1.0471975511965976,0.8779389694847423,0.34968968439078285,0.19165861641595852
1.0471975511965976,0.8784392196098049,0.34969062550828517,0.1912219912314683
1.0471975511965976,0.8789394697348674,0.34969160460921844,0.19078475416033225
1.0471975511965976,0.8794397198599299,0.34969262163718057,0.19034690060932755
1.0471975511965976,0.8799399699849925,0.3496936765358379,0.18990842593725338
1.0471975511965976,0.880440220110055,0.34969476924892473,0.1894693254542245
1.0471975511965976,0.8809404702351175,0.34969589972024356,0.1890295944209515
1.0471975511965976,0.8814407203601801,0.3496970678936648,0.18858922804800748
1.0471975511965976,0.8819409704852426,0.34969827371312673,0.18814822149508126
1.0471975511965976,0.882441220610305,0.3496995171226354,0.18770656987021495
1.0471975511965976,0.8829414707353677,0.34970079806626486,0.18726426822902817
1.0471975511965976,0.8834417208604302,0.3497021164881564,0.1868213115739269
1.0471975511965976,0.8839419709854927,0.3497034723325193,0.18637769485329622
1.0471975511965976,0.8844422211105553,0.3497048655436301,0.18593341296067836
1.0471975511965976,0.8849424712356178,0.34970629606583287,0.1854884607339342
1.0471975511965976,0.8854427213606803,0.3497077638435391,0.18504283295438784
1.0471975511965976,0.8859429714857429,0.34970926882122727,0.18459652434595497
1.0471975511965976,0.8864432216108054,0.34971081094344353,0.1841495295742539
1.0471975511965976,0.8869434717358678,0.34971239015480077,0.18370184324569802
1.0471975511965976,0.8874437218609305,0.3497140063999792,0.18325345990657105
1.0471975511965976,0.887943971985993,0.3497156596237257,0.18280437404208358
1.0471975511965976,0.8884442221110554,0.3497173497708544,0.18235458007540972
1.0471975511965976,0.8889444722361179,0.34971907678624603,0.18190407236670506
1.0471975511965976,0.8894447223611806,0.3497208406148481,0.1814528452121045
1.0471975511965976,0.889944972486243,0.3497226412016749,0.18100089284269932
1.0471975511965976,0.8904452226113055,0.34972447849180716,0.18054820942349306
1.0471975511965976,0.8909454727363681,0.34972635243039224,0.18009478905233636
1.0471975511965976,0.8914457228614306,0.3497282629626439,0.17964062575883927
1.0471975511965976,0.8919459729864931,0.3497302100338424,0.17918571350326104
1.0471975511965976,0.8924462231115557,0.3497321935893342,0.17873004617537636
1.0471975511965976,0.8929464732366182,0.3497342135745319,0.17827361759331867
1.0471975511965976,0.8934467233616807,0.34973626993491436,0.1778164215023976
1.0471975511965976,0.8939469734867433,0.34973836261602637,0.1773584515738924
1.0471975511965976,0.8944472236118058,0.34974049156347903,0.1768997014038195
1.0471975511965976,0.8949474737368683,0.349742656722949,0.1764401645116728
1.0471975511965976,0.8954477238619309,0.349744858040179,0.17597983433913778
1.0471975511965976,0.8959479739869934,0.3497470954609775,0.17551870424877783
1.0471975511965976,0.8964482241120559,0.34974936893121855,0.17505676752269086
1.0471975511965976,0.8969484742371185,0.34975167839684196,0.17459401736113744
1.0471975511965976,0.897448724362181,0.3497540238038531,0.17413044688113946
1.0471975511965976,0.8979489744872435,0.3497564050983228,0.17366604911504605
1.0471975511965976,0.8984492246123061,0.34975882222638704,0.17320081700906897
1.0471975511965976,0.8989494747373686,0.34976127513424754,0.172734743421786
1.0471975511965976,0.8994497248624311,0.349763763768171,0.17226782112260844
1.0471975511965976,0.8999499749874936,0.34976628807448934,0.171800042790217
1.0471975511965976,0.9004502251125562,0.34976884799959956,0.17133140101095984
1.0471975511965976,0.9009504752376187,0.3497714434899639,0.17086188827721624
1.0471975511965976,0.9014507253626812,0.3497740744921094,0.17039149698572129
1.0471975511965976,0.9019509754877438,0.3497767409526279,0.16992021943585264
1.0471975511965976,0.9024512256128063,0.349779442818176,0.1694480478278787
1.0471975511965976,0.9029514757378688,0.3497821800354755,0.16897497426116428
1.0471975511965976,0.9034517258629314,0.34978495255131237,0.1685009907323359
1.0471975511965976,0.9039519759879939,0.3497877603125373,0.16802608913340403
1.0471975511965976,0.9044522261130564,0.34979060326606554,0.16755026124984007
1.0471975511965976,0.904952476238119,0.3497934813588769,0.16707349875860852
1.0471975511965976,0.9054527263631815,0.34979639453801525,0.1665957932261529
1.0471975511965976,0.905952976488244,0.34979934275058916,0.16611713610633191
1.0471975511965976,0.9064532266133066,0.34980232594377103,0.1656375187383072
1.0471975511965976,0.9069534767383691,0.34980534406479774,0.16515693234437984
1.0471975511965976,0.9074537268634316,0.34980839706097,0.16467536802777374
1.0471975511965976,0.9079539769884942,0.3498114848796526,0.1641928167703651
1.0471975511965976,0.9084542271135567,0.3498146074682744,0.16370926943035666
1.0471975511965976,0.9089544772386192,0.349817764774328,0.16322471673989317
1.0471975511965976,0.9094547273636818,0.34982095674536984,0.1627391493026186
1.0471975511965976,0.9099549774887443,0.3498241833290198,0.16225255759117263
1.0471975511965976,0.9104552276138068,0.349827444472962,0.16176493194462277
1.0471975511965976,0.9109554777388694,0.3498307401249435,0.16127626256583288
1.0471975511965976,0.9114557278639319,0.34983407023277524,0.16078653951876504
1.0471975511965976,0.9119559779889944,0.3498374347443314,0.1602957527257109
1.0471975511965976,0.9124562281140569,0.3498408336075497,0.15980389196445355
1.0471975511965976,0.9129564782391195,0.34984426677043107,0.15931094686535496
1.0471975511965976,0.913456728364182,0.3498477341810394,0.15881690690836905
1.0471975511965976,0.9139569784892445,0.34985123578750216,0.15832176141997445
1.0471975511965976,0.9144572286143071,0.34985477153800965,0.15782549957002895
1.0471975511965976,0.9149574787393696,0.3498583413808152,0.1573281103685396
1.0471975511965976,0.9154577288644321,0.3498619452642349,0.15682958266234676
1.0471975511965976,0.9159579789894947,0.349865583136648,0.1563299051317197
1.0471975511965976,0.9164582291145572,0.3498692549464963,0.15582906628686147
1.0471975511965976,0.9169584792396197,0.3498729606422844,0.1553270544643169
1.0471975511965976,0.9174587293646823,0.34987670017257955,0.154823857823285
1.0471975511965976,0.9179589794897448,0.3498804734860116,0.15431946434182958
1.0471975511965976,0.9184592296148073,0.3498842805312727,0.15381386181298431
1.0471975511965976,0.9189594797398699,0.34988812125711777,0.1533070378407515
1.0471975511965976,0.9194597298649324,0.34989199561236367,0.15279897983598803
1.0471975511965976,0.9199599799899949,0.34989590354588995,0.152289675012176
1.0471975511965976,0.9204602301150575,0.3498998450066382,0.1517791103810737
1.0471975511965976,0.92096048024012,0.34990381994361197,0.15126727274824403
1.0471975511965976,0.9214607303651825,0.3499078283058772,0.1507541487084527
1.0471975511965976,0.9219609804902451,0.3499118700425616,0.15023972464093605
1.0471975511965976,0.9224612306153076,0.349915945102855,0.14972398670453116
1.0471975511965976,0.9229614807403701,0.349920053436009,0.14920692083266276
1.0471975511965976,0.9234617308654326,0.34992419499133687,0.14868851272818456
1.0471975511965976,0.9239619809904952,0.3499283697182138,0.14816874785806708
1.0471975511965976,0.9244622311155577,0.3499325775660765,0.14764761144792807
1.0471975511965976,0.9249624812406202,0.3499368184844233,0.14712508847639844
1.0471975511965976,0.9254627313656828,0.3499410924228142,0.14660116366931922
1.0471975511965976,0.9259629814907453,0.3499453993308703,0.14607582149376205
1.0471975511965976,0.9264632316158078,0.3499497391582744,0.14554904615186653
1.0471975511965976,0.9269634817408704,0.3499541118547705,0.1450208215744888
1.0471975511965976,0.9274637318659329,0.34995851737016365,0.14449113141465356
1.0471975511965976,0.9279639819909954,0.3499629556543203,0.14395995904080042
1.0471975511965976,0.928464232116058,0.3499674266571679,0.14342728752982004
1.0471975511965976,0.9289644822411205,0.34997193032869495,0.14289309965986946
1.0471975511965976,0.929464732366183,0.3499764666189509,0.1423573779029579
1.0471975511965976,0.9299649824912456,0.349981035478046,0.14182010441729603
1.0471975511965976,0.9304652326163081,0.3499856368561514,0.1412812610393975
1.0471975511965976,0.9309654827413706,0.3499902707034991,0.14074082927592343
1.0471975511965976,0.9314657328664332,0.34999493697038153,0.14019879029526036
1.0471975511965976,0.9319659829914957,0.34999963560715186,0.13965512491881998
1.0471975511965976,0.9324662331165582,0.3500043665642239,0.13910981361204905
1.0471975511965976,0.9329664832416208,0.35000912979207177,0.13856283647513917
1.0471975511965976,0.9334667333666833,0.3500139252412302,0.13801417323342316
1.0471975511965976,0.9339669834917458,0.3500187528622939,0.13746380322744356
1.0471975511965976,0.9344672336168084,0.3500236126059181,0.13691170540268277
1.0471975511965976,0.9349674837418709,0.3500285044228183,0.13635785829893815
1.0471975511965976,0.9354677338669334,0.35003342826376993,0.1358022400393268
1.0471975511965976,0.9359679839919959,0.3500383840796086,0.13524482831890638
1.0471975511965976,0.9364682341170585,0.35004337182122974,0.13468560039289276
1.0471975511965976,0.936968484242121,0.3500483914395891,0.13412453306445993
1.0471975511965976,0.9374687343671835,0.3500534428857018,0.1335616026720999
1.0471975511965976,0.9379689844922461,0.3500585261106431,0.1329967850765272
1.0471975511965976,0.9384692346173086,0.3500636410655477,0.13243005564710614
1.0471975511965976,0.9389694847423711,0.3500687877016103,0.1318613892477772
1.0471975511965976,0.9394697348674337,0.3500739659700849,0.13129076022246433
1.0471975511965976,0.9399699849924962,0.3500791758222851,0.13071814237993556
1.0471975511965976,0.9404702351175587,0.3500844172095839,0.13014350897809385
1.0471975511965976,0.9409704852426213,0.3500896900834138,0.12956683270767055
1.0471975511965976,0.9414707353676838,0.35009499439526653,0.12898808567529546
1.0471975511965976,0.9419709854927463,0.35010033009669306,0.12840723938591106
1.0471975511965976,0.9424712356178089,0.3501056971393036,0.1278242647245025
1.0471975511965976,0.9429714857428714,0.35011109547476743,0.12723913193710962
1.0471975511965976,0.9434717358679339,0.35011652505481283,0.12665181061108455
1.0471975511965976,0.9439719859929965,0.3501219858312272,0.12606226965456097
1.0471975511965976,0.944472236118059,0.35012747775585673,0.12547047727509464
1.0471975511965976,0.9449724862431215,0.35013300078060633,0.12487640095743245
1.0471975511965976,0.9454727363681841,0.35013855485744,0.1242800074403696
1.0471975511965976,0.9459729864932466,0.3501441399383802,0.12368126269264645
1.0471975511965976,0.9464732366183091,0.3501497559755081,0.1230801318878355
1.0471975511965976,0.9469734867433717,0.35015540292096353,0.12247657937816853
1.0471975511965976,0.9474737368684342,0.3501610807269447,0.12187056866724753
1.0471975511965976,0.9479739869934967,0.3501667893457084,0.12126206238157906
1.0471975511965976,0.9484742371185592,0.35017252872956967,0.12065102224087337
1.0471975511965976,0.9489744872436218,0.3501782988309018,0.12003740902703842
1.0471975511965976,0.9494747373686843,0.35018409960213653,0.11942118255180044
1.0471975511965976,0.9499749874937468,0.35018993099576373,0.11880230162287454
1.0471975511965976,0.9504752376188094,0.3501957929643312,0.11818072400860606
1.0471975511965976,0.9509754877438719,0.350201685460445,0.11755640640099804
1.0471975511965976,0.9514757378689344,0.35020760843676907,0.11692930437703171
1.0471975511965976,0.951975987993997,0.3502135618460252,0.11629937235818477
1.0471975511965976,0.9524762381190595,0.3502195456409933,0.11566656356804399
1.0471975511965976,0.952976488244122,0.35022555977451053,0.11503082998789907
1.0471975511965976,0.9534767383691846,0.3502316041994723,0.11439212231020156
1.0471975511965976,0.9539769884942471,0.3502376788688315,0.1137503898897616
1.0471975511965976,0.9544772386193096,0.35024378373559845,0.11310558069254478
1.0471975511965976,0.9549774887443722,0.3502499187528412,0.11245764124192645
1.0471975511965976,0.9554777388694347,0.35025608387368506,0.11180651656224552
1.0471975511965976,0.9559779889944972,0.35026227905131285,0.11115215011948995
1.0471975511965976,0.9564782391195598,0.3502685042389648,0.11049448375893539
1.0471975511965976,0.9569784892446223,0.3502747593899382,0.10983345763954283
1.0471975511965976,0.9574787393696848,0.3502810444575875,0.10916901016490624
1.0471975511965976,0.9579789894947474,0.35028735939532457,0.10850107791052732
1.0471975511965976,0.9584792396198099,0.35029370415661804,0.10782959554717594
1.0471975511965976,0.9589794897448723,0.35030007869499374,0.10715449576007385
1.0471975511965976,0.9594797398699348,0.35030648296403444,0.10647570916362287
1.0471975511965976,0.9599799899949975,0.3503129169173795,0.10579316421137147
1.0471975511965976,0.96048024012006,0.3503193805087253,0.10510678710089374
1.0471975511965976,0.9609804902451224,0.3503258736918249,0.1044165016732205
1.0471975511965976,0.961480740370185,0.35033239642048813,0.10372222930644184
1.0471975511965976,0.9619809904952475,0.3503389486485814,0.10302388880306013
1.0471975511965976,0.96248124062031,0.3503455303300275,0.10232139627063794
1.0471975511965976,0.9629814907453726,0.3503521414188059,0.10161466499525043
1.0471975511965976,0.9634817408704351,0.3503587818689524,0.1009036053072029
1.0471975511965976,0.9639819909954976,0.3503654516345592,0.10018812443842688
1.0471975511965976,0.9644822411205602,0.3503721506697747,0.0994681263709193
1.0471975511965976,0.9649824912456227,0.3503788789288034,0.09874351167552514
1.0471975511965976,0.9654827413706852,0.3503856363659063,0.09801417734030131
1.0471975511965976,0.9659829914957478,0.3503924229354003,0.09728001658762941
1.0471975511965976,0.9664832416208103,0.35039923859165834,0.09654091867916129
1.0471975511965976,0.9669834917458728,0.3504060832891093,0.09579676870759268
1.0471975511965976,0.9674837418709354,0.350412956982238,0.09504744737416489
1.0471975511965976,0.9679839919959979,0.3504198596255851,0.09429283075067933
1.0471975511965976,0.9684842421210604,0.35042679117374703,0.09353279002468509
1.0471975511965976,0.968984492246123,0.3504337515813761,0.09276719122636827
1.0471975511965976,0.9694847423711855,0.3504407408031798,0.0919958949355065
1.0471975511965976,0.969984992496248,0.35044775879392165,0.09121875596668426
1.0471975511965976,0.9704852426213106,0.35045480550842045,0.09043562303076569
1.0471975511965976,0.9709854927463731,0.3504618809015507,0.0896463383704006
1.0471975511965976,0.9714857428714356,0.35046898492824213,0.08885073736708438
1.0471975511965976,0.9719859929964981,0.35047611754347985,0.0880486481170178
1.0471975511965976,0.9724862431215607,0.350483278702304,0.08723989097268008
1.0471975511965976,0.9729864932466232,0.3504904683598104,0.0864242780466716
1.0471975511965976,0.9734867433716857,0.3504976864711496,0.08560161267395724
1.0471975511965976,0.9739869934967483,0.35050493299152746,0.08477168882817256
1.0471975511965976,0.9744872436218108,0.3505122078762047,0.08393429048710371
1.0471975511965976,0.9749874937468733,0.35051951108049717,0.08308919094182593
1.0471975511965976,0.9754877438719359,0.35052684255977534,0.08223615204326797
1.0471975511965976,0.9759879939969984,0.35053420226946486,0.0813749233791344
1.0471975511965976,0.9764882441220609,0.35054159016504594,0.08050524137315537
1.0471975511965976,0.9769884942471235,0.3505490062020535,0.07962682829751738
1.0471975511965976,0.977488744372186,0.3505564503360771,0.07873939118802771
1.0471975511965976,0.9779889944972485,0.35056392252276086,0.07784262065004262
1.0471975511965976,0.9784892446223111,0.35057142271780367,0.07693618954141598
1.0471975511965976,0.9789894947473736,0.35057895087695856,0.07601975151662958
1.0471975511965976,0.9794897448724361,0.35058650695603294,0.07509293941379416
1.0471975511965976,0.9799899949974987,0.35059409091088883,0.07415536346329671
1.0471975511965976,0.9804902451225612,0.35060170269744234,0.0732066092933878
1.0471975511965976,0.9809904952476237,0.35060934227166385,0.07224623570385275
1.0471975511965976,0.9814907453726863,0.35061700958957787,0.07127377217394693
1.0471975511965976,0.9819909954977488,0.3506247046072628,0.07028871606477674
1.0471975511965976,0.9824912456228113,0.3506324272808513,0.06929052946906453
1.0471975511965976,0.9829914957478738,0.3506401775665301,0.06827863565242707
1.0471975511965976,0.9834917458729364,0.3506479554205394,0.06725241501951836
1.0471975511965976,0.9839919959979989,0.3506557607991737,0.06621120052514878
1.0471975511965976,0.9844922461230614,0.35066359365878097,0.06515427243411481
1.0471975511965976,0.984992496248124,0.350671453955763,0.06408085231310426
1.0471975511965976,0.9854927463731865,0.35067934164657527,0.06299009611252138
1.0471975511965976,0.985992996498249,0.35068725668772677,0.061881086163892464
1.0471975511965976,0.9864932466233116,0.35069519903578017,0.06075282187762634
1.0471975511965976,0.9869934967483741,0.35070316864735135,0.05960420887352168
1.0471975511965976,0.9874937468734366,0.35071116547910985,0.058434046208756155
1.0471975511965976,0.9879939969984992,0.3507191894877784,0.05724101127990767
1.0471975511965976,0.9884942471235617,0.35072724063013316,0.056023641859451995
1.0471975511965976,0.9889944972486242,0.35073531886300324,0.05478031457274026
1.0471975511965976,0.9894947473736868,0.3507434241432713,0.05350921891364828
1.0471975511965976,0.9899949974987493,0.35075155642787303,0.05220832561398479
1.0471975511965976,0.9904952476238118,0.35075971567379677,0.050875347790861905
1.0471975511965976,0.9909954977488744,0.3507679018380843,0.04950769274859098
1.0471975511965976,0.9914957478739369,0.3507761148778301,0.04810240153189923
1.0471975511965976,0.9919959979989994,0.3507843547501815,0.04665607219722
1.0471975511965976,0.992496248124062,0.35079262141233875,0.0451647610986641
1.0471975511965976,0.9929964982491245,0.35080091482155484,0.04362385396239302
1.0471975511965976,0.993496748374187,0.3508092349351353,0.042027894617710206
1.0471975511965976,0.9939969984992496,0.35081758171043853,0.04037035303826167
1.0471975511965976,0.9944972486243121,0.35082595510487513,0.038643304140471374
1.0471975511965976,0.9949974987493746,0.35083435507590843,0.03683697140832547
1.0471975511965976,0.9954977488744371,0.35084278158105425,0.03493905855405116
1.0471975511965976,0.9959979989994997,0.35085123457788087,0.03293373484129554
1.0471975511965976,0.9964982491245622,0.35085971402400845,0.030800025680127602
1.0471975511965976,0.9969984992496247,0.3508682198771099,0.028509117351348527
1.0471975511965976,0.9974987493746873,0.3508767520949101,0.026019518579095402
1.0471975511965976,0.9979989994997498,0.3508853106351861,0.023267535162424066
1.0471975511965976,0.9984992496248123,0.350893895455767,0.020145922526352868
1.0471975511965976,0.9989994997498749,0.35090250651453414,0.016445523368175674
1.0471975511965976,0.9994997498749374,0.3509111437694204,0.011626229481132202
1.0471975511965976,1.0,0.350919807178411,0.0
1.5707963267948966,0.0,6.123233995736766e-17,1.0
1.5707963267948966,0.0005002501250625312,1.9639166669874912e-07,0.999214517593997
1.5707963267948966,0.0010005002501250625,7.849497648004109e-07,0.9984296521703342
1.5707963267948966,0.0015007503751875936,1.7647502535158809e-06,0.9976454032436896
1.5707963267948966,0.002001000500250125,3.134870836410062e-06,0.9968617703286616
1.5707963267948966,0.0025012506253126563,4.894390959737081e-06,0.9960787529397714
1.5707963267948966,0.003001500750375187,7.042391808944068e-06,0.9952963505914636
1.5707963267948966,0.0035017508754377185,9.577956305622737e-06,0.9945145627981078
1.5707963267948966,0.00400200100050025,1.2500169104685682e-05,0.993733389074001
1.5707963267948966,0.004502251125562781,1.5808116590884247e-05,0.9929528289333678
1.5707963267948966,0.0050025012506253125,1.9500886875773134e-05,0.9921728818903629
1.5707963267948966,0.005502751375687844,2.3577569795779727e-05,0.9913935474590719
1.5707963267948966,0.006003001500750374,2.803725690785274e-05,0.9906148251535132
1.5707963267948966,0.006503251625812906,3.2879041486879383e-05,0.989836714487639
1.5707963267948966,0.007003501750875437,3.810201852310455e-05,0.9890592149753373
1.5707963267948966,0.007503751875937968,4.370528471823526e-05,0.9882823261304333
1.5707963267948966,0.0080040020010005,4.968793848374605e-05,0.9875060474666902
1.5707963267948966,0.00850425212606303,5.604907993633388e-05,0.9867303784978115
1.5707963267948966,0.009004502251125562,6.278781089644924e-05,0.9859553187374415
1.5707963267948966,0.009504752376188093,6.990323488419914e-05,0.9851808676991678
1.5707963267948966,0.010005002501250625,7.739445711657055e-05,0.9844070248965219
1.5707963267948966,0.010505252626313155,8.526058450531228e-05,0.9836337898429807
1.5707963267948966,0.011005502751375688,9.350072565241608e-05,0.9828611620519686
1.5707963267948966,0.011505752876438218,0.0001021139908488799,0.9820891410368578
1.5707963267948966,0.012006003001500749,0.00011109949207063436,0.9813177263109711
1.5707963267948966,0.01250625312656328,0.00012045634297556699,0.9805469173875814
1.5707963267948966,0.013006503251625811,0.0001301836589012031,0.9797767137799155
1.5707963267948966,0.013506753376688344,0.00014028055686130073,0.9790071150011529
1.5707963267948966,0.014007003501750874,0.00015074615554332046,0.9782381205644294
1.5707963267948966,0.014507253626813406,0.000161579575304812,0.977469729982837
1.5707963267948966,0.015007503751875937,0.00017277993817089223,0.976701942769426
1.5707963267948966,0.015507753876938469,0.00018434636783215842,0.9759347584372063
1.5707963267948966,0.016008004002001,0.00019627798963957023,0.9751681764991483
1.5707963267948966,0.01650825412706353,0.00020857393060410559,0.9744021964681847
1.5707963267948966,0.01700850425212606,0.0002212333193923008,0.973636817857212
1.5707963267948966,0.017508754377188594,0.000234255286323098,0.9728720401790909
1.5707963267948966,0.018009004502251125,0.00024763896336642407,0.9721078629466491
1.5707963267948966,0.018509254627313655,0.00026138348413917885,0.9713442856726813
1.5707963267948966,0.019009504752376186,0.00027548798390209374,0.9705813078699511
1.5707963267948966,0.01950975487743872,0.0002899515995581034,0.9698189290511925
1.5707963267948966,0.02001000500250125,0.0003047734696479173,0.9690571487291108
1.5707963267948966,0.02051025512756378,0.0003199527343488282,0.968295966416384
1.5707963267948966,0.02101050525262631,0.00033548853547007876,0.9675353816256648
1.5707963267948966,0.02151075537768884,0.00035138001645145997,0.9667753938695807
1.5707963267948966,0.022011005502751375,0.00036762632235954744,0.966016002660736
1.5707963267948966,0.022511255627813906,0.0003842265998856602,0.9652572075117133
1.5707963267948966,0.023011505752876436,0.0004011799973414632,0.9644990079350739
1.5707963267948966,0.023511755877938967,0.00041848566465864763,0.9637414034433605
1.5707963267948966,0.024012006003001497,0.00043614275338347034,0.9629843935490968
1.5707963267948966,0.02451225612806403,0.0004541504166753693,0.9622279777647902
1.5707963267948966,0.02501250625312656,0.00047250780930408143,0.9614721556029322
1.5707963267948966,0.025512756378189092,0.0004912140876463379,0.9607169265759999
1.5707963267948966,0.026013006503251623,0.0005102684096832044,0.9599622901964576
1.5707963267948966,0.026513256628314157,0.0005296699349976374,0.9592082459767572
1.5707963267948966,0.027013506753376687,0.0005494178247709796,0.9584547934293406
1.5707963267948966,0.027513756878439218,0.000569511241780948,0.9577019320666397
1.5707963267948966,0.028014007003501748,0.000589949350398138,0.9569496614010785
1.5707963267948966,0.02851425712856428,0.0006107313165835931,0.9561979809450745
1.5707963267948966,0.029014507253626812,0.0006318563078859536,0.9554468902110391
1.5707963267948966,0.029514757378689343,0.0006533234934388214,0.954696388711379
1.5707963267948966,0.030015007503751873,0.0006751320439574916,0.9539464759584981
1.5707963267948966,0.030515257628814404,0.0006972811317365367,0.9531971514647982
1.5707963267948966,0.031015507753876938,0.0007197699306471822,0.9524484147426798
1.5707963267948966,0.03151575787893947,0.0007425976161344721,0.9517002653045444
1.5707963267948966,0.032016008004002,0.0007657633652135951,0.9509527026627949
1.5707963267948966,0.03251625812906453,0.0007892663564689611,0.9502057263298362
1.5707963267948966,0.03301650825412706,0.0008131057700496884,0.9494593358180785
1.5707963267948966,0.03351675837918959,0.0008372807876678418,0.9487135306399358
1.5707963267948966,0.03401700850425212,0.0008617905925954065,0.9479683103078291
1.5707963267948966,0.03451725862931466,0.0008866343696610561,0.9472236743341869
1.5707963267948966,0.03501750875437719,0.0009118113052486085,0.946479622231446
1.5707963267948966,0.03551775887943972,0.0009373205872933791,0.9457361535120531
1.5707963267948966,0.03601800900450225,0.0009631614052793818,0.9449932676884659
1.5707963267948966,0.03651825912956478,0.0009893329502369532,0.9442509642731542
1.5707963267948966,0.03701850925462731,0.001015834414740587,0.9435092427786012
1.5707963267948966,0.03751875937968984,0.0010426649929044692,0.942768102717304
1.5707963267948966,0.03801900950475237,0.0010698238803819955,0.9420275436017761
1.5707963267948966,0.0385192596298149,0.0010973102743613151,0.9412875649445465
1.5707963267948966,0.03901950975487744,0.0011251233735638062,0.9405481662581632
1.5707963267948966,0.03951975987993997,0.0011532623782402555,0.939809347055192
1.5707963267948966,0.0400200100050025,0.0011817264901689251,0.93907110684822
1.5707963267948966,0.04052026013006503,0.0012105149126534064,0.9383334451498543
1.5707963267948966,0.04102051025512756,0.0012396268505181893,0.9375963614727246
