K,max_abs_root,excess
1.4079731649323966e-05,1.0000110291128554,1.1029112855442946e-05
1.5160826983319593e-05,1.0000118759692287,1.187596922869183e-05
1.6324932927907593e-05,1.0000127878503209,1.2787850320883365e-05
1.7578423353415834e-05,1.0000137697489522,1.3769748952174865e-05
1.8928161540172442e-05,1.0000148270413123,1.4827041312281963e-05
2.038153775726668e-05,1.0000159655163892,1.5965516389160328e-05
2.1946509726749826e-05,1.0000171914076665,1.719140766653915e-05
2.363164619483145e-05,1.0000185114272546,1.8511427254619406e-05
2.5446173848637638e-05,1.000019932802637,1.993280263690167e-05
2.740002783541624e-05,1.0000214633162425,2.1463316242531505e-05
2.950390616079903e-05,1.0000231113480624,2.3111348062432313e-05
3.176932826396931e-05,1.0000248859215184,2.488592151839164e-05
3.420869809045337e-05,1.000026796752878,2.679675287797778e-05
3.68353720078807e-05,1.0000288543044447,2.885430444465875e-05
3.966373193657473e-05,1.0000310698418458,3.1069841845754453e-05
4.270926409538859e-05,1.0000334554957062,3.345549570621387e-05
4.5988643793944744e-05,1.000036024328067,3.602432806704137e-05
4.951982673554642e-05,1.0000387904038963,3.879040389631605e-05
5.332214733067247e-05,1.0000417688681027,4.176886810269842e-05
5.74164245593571e-05,1.0000449760284413,4.497602844133475e-05
6.182507596208559e-05,1.0000484294448038,4.8429444803765875e-05
6.657224038334409e-05,1.0000521480253513,5.214802535125074e-05
7.168391013988566e-05,1.0000561521300444,5.6152130044395676e-05
7.718807333737906e-05,1.0000604636820924,6.046368209244868e-05
8.311486711467095e-05,1.0000651062879908,6.510628799083484e-05
8.94967426547246e-05,1.0000701053667524,7.010536675244872e-05
9.636864286572604e-05,1.0000754882890692,7.548828906922544e-05
0.0001037681937052216,1.0000812845271578,8.128452715783219e-05
0.00011173591019485079,1.0000875258161017,8.752581610171895e-05
0.00012031541825367147,1.0000942463275855,9.42463275854788e-05
0.00012955369356469458,1.0001014828569634,0.00010148285696343073
0.0001395013187824962,1.000109275024691,0.00010927502469093575
0.00015021276049021043,1.000117665493216,0.0001176654932160126
0.00016174666742233376,1.000126700200521,0.0001267002005209683
0.00017416619158620682,1.0001364286115821,0.00013642861158214004
0.00018753933404042986,1.000146903989157,0.0001469039891570656
0.00020193931722345385,1.0001581836853204,0.00015818368532038996
0.0002174449858709829,1.0001703294554054,0.00017032945540540467
0.00023414123871733254,1.0001834077960228,0.00018340779602277202
0.0002521194933444671,1.0001974903090365,0.00019749030903648546
0.00027147818672390605,1.0002126540934673,0.00021265409346726827
0.0002923233141921493,1.0002289821674646,0.00022898216746458644
0.0003147690098106772,1.0002465639226716,0.00024656392267163874
0.00033893817128820335,1.000265495613456,0.0002654956134560127
0.0003649631328868352,1.000285880883684,0.0002858808836840865
0.0003929863899965208,1.0003078313338951,0.0003078313338951144
0.0004231613793450881,1.0003314671320198,0.0003314671320198137
0.00045565331911576505,1.0003569176709353,0.00035691767093526394
0.000490640113572131,1.0003843222764772,0.0003843222764772225
