K,theta_rad,S_mag_dB
0.05,1.3333601016885925,-0.13359088183909665
0.05,1.3335171881755965,-0.1335755557960983
0.05,1.3336742746626002,-0.13356022393313824
0.05,1.3338313611496042,-0.13354488624701477
0.05,1.333988447636608,-0.13352954273451148
0.05,1.3341455341236117,-0.13351419339242485
0.05,1.3343026206106157,-0.13349883821754346
0.05,1.3344597070976194,-0.13348347720665008
0.05,1.3346167935846234,-0.13346811035653244
0.05,1.3347738800716271,-0.1334527376639655
0.05,1.334930966558631,-0.13343735912573218
0.05,1.3350880530456348,-0.1334219747386144
0.05,1.3352451395326386,-0.13340658449937942
0.05,1.3354022260196425,-0.13339118840480338
0.05,1.3355593125066463,-0.13337578645165948
0.05,1.3357163989936502,-0.13336037863671807
0.05,1.335873485480654,-0.13334496495674167
0.05,1.336030571967658,-0.13332954540849867
0.05,1.3361876584546617,-0.13331411998874876
0.05,1.3363447449416657,-0.13329868869425554
0.05,1.3365018314286694,-0.13328325152177772
0.05,1.3366589179156732,-0.13326780846806727
0.05,1.3368160044026771,-0.13325235952988396
0.05,1.3369730908896809,-0.13323690470397684
0.05,1.3371301773766848,-0.13322144398709992
0.05,1.3372872638636886,-0.13320597737599837
0.05,1.3374443503506925,-0.13319050486741552
0.05,1.3376014368376963,-0.13317502645810053
0.05,1.3377585233247,-0.1331595421447958
0.05,1.337915609811704,-0.13314405192423298
0.05,1.3380726962987077,-0.13312855579315647
0.05,1.3382297827857117,-0.13311305374830187
0.05,1.3383868692727154,-0.13309754578639804
0.05,1.3385439557597194,-0.13308203190417867
0.05,1.3387010422467231,-0.13306651209837367
0.05,1.338858128733727,-0.1330509863657119
0.05,1.3390152152207309,-0.13303545470291162
0.05,1.3391723017077346,-0.13301991710670075
0.05,1.3393293881947386,-0.1330043735737976
0.05,1.3394864746817423,-0.1329888241009234
0.05,1.3396435611687463,-0.13297326868479153
0.05,1.33980064765575,-0.1329577073221165
0.05,1.3399577341427538,-0.1329421400096108
0.05,1.3401148206297577,-0.132926566743986
0.05,1.3402719071167615,-0.13291098752194783
0.05,1.3404289936037654,-0.13289540234020206
0.05,1.3405860800907692,-0.1328798111954526
0.05,1.3407431665777731,-0.1328642140844013
0.05,1.340900253064777,-0.1328486110037463
0.05,1.3410573395517809,-0.13283300195018363
0.05,1.3412144260387846,-0.13281738692041242
0.05,1.3413715125257883,-0.1328017659111201
0.05,1.3415285990127923,-0.1327861389190019
0.05,1.341685685499796,-0.13277050594074236
0.05,1.3418427719868,-0.1327548669730289
0.05,1.3419998584738038,-0.1327392220125472
0.05,1.3421569449608077,-0.1327235710559779
0.05,1.3423140314478115,-0.13270791410000277
0.05,1.3424711179348152,-0.13269225114129474
0.05,1.3426282044218192,-0.13267658217653558
0.05,1.342785290908823,-0.13266090720239251
0.05,1.342942377395827,-0.13264522621554345
0.05,1.3430994638828306,-0.1326295392126488
0.05,1.3432565503698346,-0.1326138461903797
0.05,1.3434136368568383,-0.13259814714540444
0.05,1.343570723343842,-0.13258244207437864
0.05,1.343727809830846,-0.1325667309739706
0.05,1.3438848963178498,-0.13255101384082912
0.05,1.3440419828048538,-0.13253529067161487
0.05,1.3441990692918575,-0.1325195614629835
0.05,1.3443561557788615,-0.132503826211582
0.05,1.3445132422658652,-0.13248808491406225
0.05,1.344670328752869,-0.13247233756706933
0.05,1.344827415239873,-0.13245658416725423
0.05,1.3449845017268767,-0.13244082471125132
0.05,1.3451415882138806,-0.1324250591957097
0.05,1.3452986747008844,-0.13240928761725992
0.05,1.3454557611878883,-0.13239350997254135
0.05,1.345612847674892,-0.1323777262581924
0.05,1.345769934161896,-0.13236193647083494
0.05,1.3459270206488998,-0.13234614060710556
0.05,1.3460841071359035,-0.13233033866363197
0.05,1.3462411936229075,-0.13231453063704007
0.05,1.3463982801099112,-0.13229871652394698
0.05,1.3465553665969152,-0.13228289632097368
0.05,1.346712453083919,-0.13226707002474716
0.05,1.346869539570923,-0.1322512376318768
0.05,1.3470266260579267,-0.13223539913897586
0.05,1.3471837125449304,-0.13221955454266268
0.05,1.3473407990319344,-0.1322037038395408
0.05,1.3474978855189381,-0.13218784702622077
0.05,1.347654972005942,-0.13217198409930328
0.05,1.3478120584929458,-0.13215611505539696
0.05,1.3479691449799498,-0.13214023989110169
0.05,1.3481262314669535,-0.13212435860301433
0.05,1.3482833179539573,-0.13210847118773097
0.05,1.3484404044409612,-0.13209257764184762
0.05,1.348597490927965,-0.13207667796195446
0.05,1.348754577414969,-0.1320607721446398
0.05,1.3489116639019727,-0.1320448601864919
0.05,1.3490687503889767,-0.13202894208410015
0.05,1.3492258368759804,-0.13201301783404218
0.05,1.3493829233629842,-0.13199708743289956
0.05,1.3495400098499881,-0.13198115087725193
0.05,1.3496970963369919,-0.13196520816367607
0.05,1.3498541828239958,-0.13194925928874485
0.05,1.3500112693109996,-0.1319333042490283
0.05,1.3501683557980035,-0.13191734304109834
0.05,1.3503254422850073,-0.13190137566152113
0.05,1.3504825287720112,-0.1318854021068629
0.05,1.350639615259015,-0.1318694223736849
0.05,1.3507967017460187,-0.1318534364585466
0.05,1.3509537882330227,-0.13183744435800746
0.05,1.3511108747200264,-0.13182144606862395
0.05,1.3512679612070304,-0.13180544158694685
0.05,1.3514250476940342,-0.1317894309095298
0.05,1.3515821341810381,-0.1317734140329236
0.05,1.3517392206680419,-0.13175739095367228
0.05,1.3518963071550456,-0.13174136166831882
0.05,1.3520533936420496,-0.13172532617341118
0.05,1.3522104801290533,-0.13170928446548272
0.05,1.3523675666160573,-0.1316932365410736
0.05,1.352524653103061,-0.1316771823967222
0.05,1.352681739590065,-0.13166112202895894
0.05,1.3528388260770687,-0.13164505543431343
0.05,1.3529959125640725,-0.13162898260931524
0.05,1.3531529990510764,-0.1316129035504911
0.05,1.3533100855380802,-0.13159681825436675
0.05,1.3534671720250842,-0.13158072671746118
0.05,1.353624258512088,-0.1315646289362953
0.05,1.3537813449990919,-0.13154852490738717
0.05,1.3539384314860956,-0.13153241462724702
0.05,1.3540955179730993,-0.131516298092393
0.05,1.3542526044601033,-0.13150017529933059
0.05,1.354409690947107,-0.13148404624457108
0.05,1.354566777434111,-0.1314679109246171
0.05,1.3547238639211148,-0.13145176933597613
0.05,1.3548809504081187,-0.13143562147514495
0.05,1.3550380368951225,-0.13141946733862436
0.05,1.3551951233821264,-0.13140330692290922
0.05,1.3553522098691302,-0.1313871402244984
0.05,1.355509296356134,-0.13137096723987615
0.05,1.355666382843138,-0.1313547879655404
0.05,1.3558234693301416,-0.13133860239796763
0.05,1.3559805558171456,-0.13132241053364904
0.05,1.3561376423041493,-0.13130621236906997
0.05,1.3562947287911533,-0.13129000790070605
0.05,1.356451815278157,-0.13127379712503584
0.05,1.3566089017651608,-0.13125758003853308
0.05,1.3567659882521648,-0.13124135663767547
0.05,1.3569230747391685,-0.1312251269189319
0.05,1.3570801612261725,-0.13120889087876747
0.05,1.3572372477131762,-0.13119264851365306
0.05,1.3573943342001802,-0.13117639982005086
0.05,1.357551420687184,-0.1311601447944202
0.05,1.3577085071741877,-0.13114388343322628
0.05,1.3578655936611916,-0.13112761573291667
0.05,1.3580226801481954,-0.1311113416899528
0.05,1.3581797666351993,-0.13109506130078333
0.05,1.358336853122203,-0.13107877456186084
0.05,1.358493939609207,-0.13106248146963023
0.05,1.3586510260962108,-0.13104618202053936
0.05,1.3588081125832145,-0.13102987621102916
0.05,1.3589651990702185,-0.13101356403753778
0.05,1.3591222855572223,-0.13099724549650535
0.05,1.3592793720442262,-0.1309809205843671
0.05,1.35943645853123,-0.13096458929755836
0.05,1.359593545018234,-0.13094825163250662
0.05,1.3597506315052377,-0.13093190758564532
0.05,1.3599077179922416,-0.13091555715339617
0.05,1.3600648044792454,-0.13089920033217994
0.05,1.3602218909662491,-0.1308828371184243
0.05,1.360378977453253,-0.1308664675085492
0.05,1.3605360639402568,-0.1308500914989627
0.05,1.3606931504272608,-0.1308337090860878
0.05,1.3608502369142645,-0.1308173202663347
0.05,1.3610073234012685,-0.13080092503611068
0.05,1.3611644098882723,-0.1307845233918212
0.05,1.361321496375276,-0.13076811532987365
0.05,1.36147858286228,-0.1307517008466696
0.05,1.3616356693492837,-0.13073527993860964
0.05,1.3617927558362877,-0.1307188526020916
0.05,1.3619498423232914,-0.1307024188335122
0.05,1.3621069288102954,-0.1306859786292595
0.05,1.3622640152972991,-0.13066953198572553
0.05,1.3624211017843029,-0.13065307889930328
0.05,1.3625781882713068,-0.13063661936637208
0.05,1.3627352747583106,-0.1306201533833182
0.05,1.3628923612453145,-0.13060368094652106
0.05,1.3630494477323183,-0.13058720205235816
0.05,1.3632065342193223,-0.1305707166972071
0.05,1.363363620706326,-0.13055422487744447
0.05,1.3635207071933297,-0.13053772658943522
0.05,1.3636777936803337,-0.13052122182954917
0.05,1.3638348801673374,-0.13050471059415622
0.05,1.3639919666543414,-0.13048819287961558
0.05,1.3641490531413452,-0.1304716686822962
0.05,1.3643061396283491,-0.13045513799855055
0.05,1.3644632261153529,-0.13043860082473785
0.05,1.3646203126023568,-0.1304220571572106
0.05,1.3647773990893606,-0.13040550699231943
0.05,1.3649344855763643,-0.1303889503264188
0.05,1.3650915720633683,-0.13037238715585261
0.05,1.365248658550372,-0.13035581747695973
0.05,1.365405745037376,-0.13033924128609384
0.05,1.3655628315243797,-0.13032265857958522
0.05,1.3657199180113837,-0.13030606935377193
0.05,1.3658770044983874,-0.13028947360499604
0.05,1.3660340909853912,-0.13027287132958107
0.05,1.3661911774723952,-0.13025626252385936
0.05,1.366348263959399,-0.13023964718416137
0.05,1.3665053504464029,-0.1302230253068107
0.05,1.3666624369334066,-0.1302063968881252
0.05,1.3668195234204106,-0.13018976192442955
0.05,1.3669766099074143,-0.13017312041204065
0.05,1.367133696394418,-0.13015647234727643
0.05,1.367290782881422,-0.13013981772644118
0.05,1.3674478693684258,-0.13012315654585288
0.05,1.3676049558554297,-0.13010648880181497
0.05,1.3677620423424335,-0.13008981449063475
0.05,1.3679191288294374,-0.13007313360861178
0.05,1.3680762153164412,-0.13005644615205247
0.05,1.368233301803445,-0.13003975211724772
0.05,1.368390388290449,-0.13002305150049714
0.05,1.3685474747774526,-0.13000634429809366
0.05,1.3687045612644566,-0.12998963050632917
0.05,1.3688616477514604,-0.1299729101214849
0.05,1.3690187342384643,-0.12995618313985094
0.05,1.369175820725468,-0.1299394495577105
0.05,1.369332907212472,-0.12992270937134104
0.05,1.3694899936994758,-0.129905962577023
0.05,1.3696470801864795,-0.12988920917103383
0.05,1.3698041666734835,-0.12987244914964136
0.05,1.3699612531604872,-0.12985568250912122
0.05,1.3701183396474912,-0.12983890924573635
0.05,1.370275426134495,-0.12982212935575663
0.05,1.370432512621499,-0.12980534283544218
0.05,1.3705895991085026,-0.1297885496810532
0.05,1.3707466855955064,-0.1297717498888508
0.05,1.3709037720825104,-0.12975494345508742
0.05,1.371060858569514,-0.12973813037601656
0.05,1.371217945056518,-0.12972131064789066
0.05,1.3713750315435218,-0.12970448426695352
0.05,1.3715321180305258,-0.12968765122945675
0.05,1.3716892045175295,-0.1296708115316373
0.05,1.3718462910045333,-0.12965396516973904
0.05,1.3720033774915372,-0.1296371121399981
0.05,1.372160463978541,-0.12962025243864864
0.05,1.372317550465545,-0.12960338606192587
0.05,1.3724746369525487,-0.1295865130060621
0.05,1.3726317234395526,-0.12956963326727597
0.05,1.3727888099265564,-0.12955274684180573
0.05,1.3729458964135601,-0.12953585372586432
0.05,1.373102982900564,-0.12951895391567636
0.05,1.3732600693875678,-0.1295020474074548
0.05,1.3734171558745718,-0.12948513419741753
0.05,1.3735742423615755,-0.12946821428177957
0.05,1.3737313288485795,-0.12945128765674718
0.05,1.3738884153355833,-0.12943435431853248
0.05,1.3740455018225872,-0.12941741426333403
0.05,1.374202588309591,-0.12940046748735817
0.05,1.3743596747965947,-0.1293835139868025
0.05,1.3745167612835987,-0.1293665537578657
0.05,1.3746738477706024,-0.1293495867967445
0.05,1.3748309342576064,-0.12933261309962582
0.05,1.3749880207446101,-0.1293156326627036
0.05,1.375145107231614,-0.12929864548216002
0.05,1.3753021937186178,-0.12928165155418608
0.05,1.3754592802056216,-0.12926465087496014
0.05,1.3756163666926255,-0.1292476434406587
0.05,1.3757734531796293,-0.1292306292474641
0.05,1.3759305396666333,-0.129213608291546
0.05,1.376087626153637,-0.129196580569079
0.05,1.376244712640641,-0.1291795460762281
0.05,1.3764017991276447,-0.12916250480916497
0.05,1.3765588856146485,-0.12914545676404976
0.05,1.3767159721016524,-0.1291284019370445
0.05,1.3768730585886562,-0.12911134032430746
0.05,1.3770301450756601,-0.12909427192199394
0.05,1.3771872315626639,-0.12907719672626028
0.05,1.3773443180496678,-0.12906011473325507
0.05,1.3775014045366716,-0.1290430259391289
0.05,1.3776584910236753,-0.12902593034002255
0.05,1.3778155775106793,-0.12900882793208576
0.05,1.377972663997683,-0.12899171871145257
0.05,1.378129750484687,-0.12897460267426397
0.05,1.3782868369716907,-0.1289574798166551
0.05,1.3784439234586947,-0.12894035013476407
0.05,1.3786010099456985,-0.1289232136247095
0.05,1.3787580964327024,-0.1289060702826237
0.05,1.3789151829197062,-0.12888892010463426
0.05,1.37907226940671,-0.12887176308686574
0.05,1.3792293558937139,-0.1288545992254271
0.05,1.3793864423807176,-0.12883742851644508
0.05,1.3795435288677216,-0.12882025095603264
0.05,1.3797006153547253,-0.128803066540296
0.05,1.3798577018417293,-0.12878587526534926
0.05,1.380014788328733,-0.1287686771272967
0.05,1.3801718748157368,-0.12875147212224572
0.05,1.3803289613027407,-0.12873426024628998
0.05,1.3804860477897445,-0.1287170414955378
0.05,1.3806431342767485,-0.12869981586607818
0.05,1.3808002207637522,-0.12868258335400679
0.05,1.3809573072507562,-0.12866534395541457
0.05,1.38111439373776,-0.12864809766638763
0.05,1.3812714802247636,-0.128630844483016
0.05,1.3814285667117676,-0.1286135844013751
0.05,1.3815856531987714,-0.1285963174175462
0.05,1.3817427396857753,-0.12857904352761368
0.05,1.381899826172779,-0.1285617627276472
0.05,1.382056912659783,-0.12854447501372038
0.05,1.3822139991467868,-0.12852718038190006
0.05,1.3823710856337905,-0.1285098788282551
0.05,1.3825281721207945,-0.12849257034885342
0.05,1.3826852586077982,-0.12847525493974535
0.05,1.3828423450948022,-0.1284579325970038
0.05,1.382999431581806,-0.1284406033166714
0.05,1.38315651806881,-0.12842326709481328
0.05,1.3833136045558136,-0.12840592392747607
0.05,1.3834706910428176,-0.1283885738106996
0.05,1.3836277775298214,-0.1283712167405424
0.05,1.383784864016825,-0.12835385271303934
0.05,1.383941950503829,-0.1283364817242325
0.05,1.3840990369908328,-0.12831910377015987
0.05,1.3842561234778368,-0.12830171884685268
0.05,1.3844132099648405,-0.12828432695034914
0.05,1.3845702964518445,-0.12826692807667467
0.05,1.3847273829388482,-0.12824952222185387
0.05,1.384884469425852,-0.12823210938191526
0.05,1.385041555912856,-0.1282146895528766
0.05,1.3851986423998597,-0.12819726273076165
0.05,1.3853557288868636,-0.1281798289115765
0.05,1.3855128153738674,-0.12816238809134406
0.05,1.3856699018608714,-0.1281449402660676
0.05,1.385826988347875,-0.12812748543176025
0.05,1.3859840748348788,-0.12811002358442353
0.05,1.3861411613218828,-0.1280925547200628
0.05,1.3862982478088866,-0.12807507883467184
0.05,1.3864553342958905,-0.12805759592425417
0.05,1.3866124207828943,-0.12804010598480264
0.05,1.3867695072698982,-0.12802260901230328
0.05,1.386926593756902,-0.12800510500274812
0.05,1.3870836802439057,-0.12798759395212714
0.05,1.3872407667309097,-0.12797007585641873
0.05,1.3873978532179134,-0.12795255071160425
0.05,1.3875549397049174,-0.1279350185136602
0.05,1.3877120261919211,-0.1279174792585651
0.05,1.387869112678925,-0.12789993294228869
0.05,1.3880261991659288,-0.12788237956080173
0.05,1.3881832856529328,-0.1278648191100673
0.05,1.3883403721399366,-0.12784725158605917
0.05,1.3884974586269403,-0.12782967698472672
0.05,1.3886545451139443,-0.12781209530203513
0.05,1.388811631600948,-0.12779450653393873
0.05,1.388968718087952,-0.12777691067639202
0.05,1.3891258045749557,-0.1277593077253426
0.05,1.3892828910619597,-0.12774169767674015
0.05,1.3894399775489634,-0.12772408052652753
0.05,1.3895970640359672,-0.12770645627065155
0.05,1.3897541505229711,-0.12768882490504443
0.05,1.3899112370099749,-0.12767118642564718
0.05,1.3900683234969788,-0.12765354082839406
0.05,1.3902254099839826,-0.12763588810921353
0.05,1.3903824964709866,-0.12761822826403305
0.05,1.3905395829579903,-0.12760056128878117
0.05,1.390696669444994,-0.12758288717937863
0.05,1.390853755931998,-0.12756520593174725
0.05,1.3910108424190017,-0.12754751754179905
0.05,1.3911679289060057,-0.12752982200545393
0.05,1.3913250153930095,-0.1275121193186202
0.05,1.3914821018800134,-0.12749440947721194
0.05,1.3916391883670172,-0.12747669247712481
0.05,1.391796274854021,-0.1274589683142721
0.05,1.3919533613410249,-0.12744123698454848
0.05,1.3921104478280286,-0.12742349848385276
0.05,1.3922675343150326,-0.1274057528080807
0.05,1.3924246208020363,-0.12738799995312228
0.05,1.3925817072890403,-0.12737023991486565
0.05,1.392738793776044,-0.12735247268920089
0.05,1.392895880263048,-0.12733469827201133
0.05,1.3930529667500517,-0.12731691665917538
0.05,1.3932100532370555,-0.12729912784656966
0.05,1.3933671397240595,-0.12728133183007467
0.05,1.3935242262110632,-0.1272635286055563
0.05,1.3936813126980672,-0.12724571816888738
0.05,1.393838399185071,-0.1272279005159329
0.05,1.3939954856720749,-0.12721007564256284
0.05,1.3941525721590786,-0.12719224354462672
0.05,1.3943096586460824,-0.12717440421799064
0.05,1.3944667451330863,-0.12715655765851008
0.05,1.39462383162009,-0.12713870386203663
0.05,1.394780918107094,-0.12712084282441502
0.05,1.3949380045940978,-0.12710297454149896
0.05,1.3950950910811017,-0.12708509900912746
0.05,1.3952521775681055,-0.1270672162231445
0.05,1.3954092640551092,-0.1270493261793892
0.05,1.3955663505421132,-0.1270314288736919
0.05,1.395723437029117,-0.12701352430188798
0.05,1.395880523516121,-0.12699561245980784
