K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.00399210912974805,1,-12.0250266344763,0,-0.00744722841061173,0.374758262477466,-0.00744722841061173,-0.374758262477466
0.00410418050290471,1,-12.0257300052458,0,-0.00765589989161468,0.375519429929515,-0.00765589989161468,-0.375519429929515
0.00421939808080503,1,-12.0264531669846,0,-0.00787040691175022,0.376300146793412,-0.00787040691175022,-0.376300146793412
0.00433785018755899,1,-12.0271966778526,0,-0.00809091201147437,0.3771008703124,-0.00809091201147437,-0.3771008703124
0.0044596276268191,1,-12.0279611118253,0,-0.00831758222141886,0.377922066251327,-0.00831758222141886,-0.377922066251327
0.0045848237513891,1,-12.0287470591453,0,-0.00855058918430944,0.378764208954078,-0.00855058918430944,-0.378764208954078
0.00471353453478691,1,-12.0295551267877,0,-0.00879010928007029,0.379627781396467,-0.00879010928007029,-0.379627781396467
0.0048458586448165,1,-12.0303859389398,0,-0.00903632375419145,0.380513275234338,-0.00903632375419145,-0.380513275234338
0.00498189751920516,1,-12.0312401374932,0,-0.0092894188494433,0.381421190846656,-0.0092894188494433,-0.381421190846656
0.00512175544336424,1,-12.0321183825516,0,-0.00954958594100453,0.382352037373323,-0.00954958594100453,-0.382352037373323
0.00526553963033276,1,-12.0330213529531,0,-0.00981702167509808,0.383306332747514,-0.00981702167509808,-0.383306332747514
0.00541336030296538,1,-12.0339497468072,0,-0.0100919281112063,0.384284603722253,-0.0100919281112063,-0.384284603722253
0.00556533077842765,1,-12.0349042820484,0,-0.0103745128679534,0.38528738589102,-0.0103745128679534,-0.38528738589102
0.00572156755506325,1,-12.0358856970051,0,-0.0106649892727388,0.386315223702139,-0.0106649892727388,-0.386315223702139
0.00588219040169996,1,-12.0368947509866,0,-0.0109635765152063,0.3873686704667,-0.0109635765152063,-0.3873686704667
0.00604732244946265,1,-12.0379322248854,0,-0.0112704998046381,0.388448288359793,-0.0112704998046381,-0.388448288359793
0.00621709028616383,1,-12.0389989217989,0,-0.0115859905313592,0.389554648414814,-0.0115859905313592,-0.389554648414814
