omega,uncompensated_dB,compensated_2nd_dB,filter1_dB,filter2_dB,compensated_1st_dB
-9.1966869295672,-0.5960564896546003,-47.77989206880357,-23.610827983712973,-47.18383557914897,-24.206884473367573
-9.195744404644875,-0.5893385797069485,-47.70091170413927,-23.574854041757085,-47.11157312443219,-24.164192621464032
-9.194801879722554,-0.5825934049383767,-47.62219566766375,-23.53902655612829,-47.03960226272537,-24.121619961066667
-9.193859354800232,-0.575820966902602,-47.54374155417174,-23.503344323585004,-46.967920587269134,-24.079165290487605
-9.192916829877907,-0.5690212670843426,-47.465546987795534,-23.46780615558977,-46.8965257207111,-24.03682742267411
-9.191974304955584,-0.5621943068984768,-47.38760962152717,-23.432410878070563,-46.825415314628685,-23.99460518496904
-9.191031780033262,-0.555340087689223,-47.30992713675013,-23.397157331186694,-46.75458704906091,-23.952497418875918
-9.19008925511094,-0.5484586107292547,-47.23249724277993,-23.362044369100055,-46.68403863205082,-23.91050297982931
-9.189146730188616,-0.5415498772189016,-47.155317676414526,-23.32707085975022,-46.613767799195635,-23.86862073696912
-9.188204205266294,-0.5346138882852659,-47.07838620149353,-23.29223568463511,-46.543772313208265,-23.826849572920374
-9.187261680343967,-0.5276506449813982,-47.00170060846583,-23.257537738594586,-46.47404996348431,-23.785188383575985
-9.186319155421646,-0.520660148285472,-46.92525871396668,-23.222975929599976,-46.404598565681205,-23.743636077885448
-9.185376630499324,-0.5136423990998675,-46.84905836040144,-23.18854917854577,-46.33541596130158,-23.70219157764564
-9.184434105577,-0.5065973982503597,-46.77309741553934,-23.15425641904737,-46.26650001728889,-23.66085381729773
-9.183491580654678,-0.499525146485258,-46.69737377211385,-23.120096597241854,-46.197848625628595,-23.619621743727112
-9.182549055732354,-0.4924256444745205,-46.62188534743131,-23.086068671592066,-46.129459702956794,-23.578494316066585
-9.181606530810033,-0.4852988928089784,-46.54663008298782,-23.052171612696117,-46.06133119017895,-23.537470505505095
-9.180664005887708,-0.4781448919993412,-46.47160594409157,-23.01840440309858,-45.99346105209222,-23.49654929509792
-9.179721480965386,-0.4709636424754311,-46.39681091949473,-22.984766037107278,-45.9258472770193,-23.45572967958271
-9.178778956043065,-0.4637551445852792,-46.32224302103094,-22.95125552061205,-45.858487876445786,-23.41501066519733
-9.177836431120738,-0.4565193985942456,-46.24790028325989,-22.91787187090755,-45.79138088466564,-23.374391269501796
-9.176893906198416,-0.4492564046842082,-46.17378076311966,-22.884614116520208,-45.72452435843545,-23.333870521204418
-9.175951381276091,-0.4419661629526016,-46.099882539583874,-22.851481297036717,-45.657916376631164,-23.29344745998932
-9.17500885635377,-0.4346486734115876,-46.02620371332683,-22.818472462937642,-45.591555039915235,-23.25312113634923
-9.174066331431447,-0.4273039359871854,-45.95274240639429,-22.785586675432498,-45.5254384704071,-23.212890611419684
-9.173123806509125,-0.4199319505183634,-45.87949676188057,-22.752823006299415,-45.45956481136221,-23.17275495681778
-9.1721812815868,-0.4125327167561622,-45.80646494361137,-22.720180537726677,-45.3939322268552,-23.132713254482837
-9.171238756664478,-0.4051062343628591,-45.73364513583327,-22.687658362157947,-45.32853890147041,-23.092764596520805
-9.170296231742157,-0.3976525029109942,-45.661035542907655,-22.655255582139763,-45.26338303999676,-23.052908085050756
-9.169353706819832,-0.390171521882544,-45.58863438901153,-22.622971310172083,-45.19846286712898,-23.013142832054626
-9.16841118189751,-0.3826632906679994,-45.51643991784327,-22.590804668562185,-45.13377662717527,-22.973467959230184
-9.167468656975185,-0.3751278085654778,-45.44445039233353,-22.558754789280023,-45.069322583768056,-22.9338825978455
-9.166526132052862,-0.3675650747798704,-45.37266409436249,-22.5268208138175,-45.00509901958261,-22.894385888597373
-9.16558360713054,-0.3599750884218647,-45.30107932448032,-22.495001893049228,-44.94110423605846,-22.854976981471093
-9.164641082208217,-0.3523578485070937,-45.22969440163471,-22.463297187096593,-44.877336553127606,-22.815655035603687
-9.163698557285894,-0.3447133539552264,-45.15850766290206,-22.431705865193912,-44.81379430894683,-22.776419219149137
-9.16275603236357,-0.3370416035890399,-45.08751746322382,-22.400227105557,-44.750475859634776,-22.73726870914604
-9.161813507441249,-0.3293425961335801,-45.01672217514801,-22.368860095254494,-44.68737957901455,-22.698202691388072
-9.160870982518924,-0.3216163302151494,-44.94612018857435,-22.3376040300805,-44.624503858359205,-22.65922036029565
-9.1599284575966,-0.3138628043604635,-44.87570991050479,-22.306458114430903,-44.5618471061442,-22.620320918791368
-9.15898593267428,-0.3060820169957335,-44.80548976479816,-22.275421561180924,-44.49940774780253,-22.581503578176658
-9.158043407751954,-0.2982739664456983,-44.73545819192891,-22.244493591564314,-44.437184225483215,-22.542767558010013
-9.157100882829631,-0.2904386509328032,-44.665613648750906,-22.213673435056833,-44.37517499781811,-22.504112085989636
-9.156158357907309,-0.282576068576166,-44.595954608263966,-22.18296032925914,-44.313378539687804,-22.465536397835304
-9.155215832984986,-0.2746862173907189,-44.52647955938574,-22.15235351978351,-44.25179334199502,-22.42703973717423
-9.154273308062663,-0.2667690952862701,-44.45718700672697,-22.1218522601419,-44.190417911440704,-22.38862135542817
-9.15333078314034,-0.2588247000665748,-44.38807547037082,-22.09145581163601,-44.12925077030425,-22.350280511702586
-9.152388258218016,-0.2508530294283808,-44.31914348565565,-22.061163443249253,-44.068290456227274,-22.312016472677634
-9.151445733295692,-0.2428540809605648,-44.2503896029625,-22.030974431540763,-44.00753552200183,-22.27382851250133
-9.15050320837337,-0.2348278521430978,-44.18181238750464,-22.000888060541037,-43.946984535361544,-22.235715912684135
-9.149560683451048,-0.2267743403461832,-44.11341041912216,-21.970903621649086,-43.886636078775965,-22.197677961995268
-9.148618158528723,-0.2186935428292716,-44.04518229207931,-21.941020413532087,-43.826488749249926,-22.159713956361358
-9.1476756336064,-0.2105854567401398,-43.977126614865405,-21.91123774202633,-43.766541158125264,-22.12182319876647
-9.146733108684078,-0.2024500791139724,-43.9092420099996,-21.881554920039488,-43.70679193088563,-22.08400499915346
-9.145790583761755,-0.1942874068723402,-43.84152711383771,-21.851971267455184,-43.64723970696537,-22.046258674327525
-9.144848058839433,-0.1860974368223054,-43.77398057638361,-21.82248611103882,-43.5878831395613,-22.008583547861125
-9.14390553391711,-0.1778801656554551,-43.70660106110307,-21.793098784345002,-43.52872089544761,-21.970978950000458
-9.142963008994784,-0.169635589946934,-43.63938724474068,-21.763808627626503,-43.46975165479364,-21.933444217573438
-9.142020484072464,-0.1613637061545316,-43.57233781714057,-21.73461498774533,-43.410974110986146,-21.895978693899863
-9.14107795915014,-0.1530645106176582,-43.50545148106869,-21.705517218083617,-43.352386970451036,-21.858581728701274
-9.140135434227815,-0.1447379995564044,-43.43872695203933,-21.67651467845836,-43.29398895248281,-21.821252678014766
-9.139192909305494,-0.1363841690705983,-43.37216295814387,-21.647606735035737,-43.235778789073265,-21.783990904106336
-9.138250384383172,-0.1280030151388097,-43.30575823988252,-21.61879276024722,-43.17775522474371,-21.74679577538603
-9.137307859460847,-0.1195945336173789,-43.23951154999848,-21.590072132707693,-43.11991701638111,-21.70966666632507
-9.136365334538525,-0.1111587202394985,-43.173421653315685,-21.561444237134445,-43.062262933076184,-21.672602957373943
-9.135422809616202,-0.1026955706141414,-43.10748732657776,-21.532908464267273,-43.004791755963616,-21.635604034881414
-9.13448028469388,-0.0942050802251526,-43.04170735829078,-21.504464210790385,-42.94750227806573,-21.598669291015536
-9.133537759771556,-0.0856872444302431,-42.976080548568106,-21.476110879255017,-42.890393304137866,-21.56179812368526
-9.132595234849232,-0.0771420584599993,-42.910605708977656,-21.447847878004126,-42.83346365051766,-21.524989936464124
-9.13165270992691,-0.0685695174169457,-42.845281662392026,-21.419674621097368,-42.776712144975086,-21.488244138514315
-9.130710185004586,-0.0599696162744686,-42.7801072428402,-21.39159052823773,-42.72013762656573,-21.4515601445122
-9.129767660082264,-0.0513423498758938,-42.71508129536234,-21.36359502469942,-42.66373894548644,-21.414937374575317
-9.12882513515994,-0.0426877129334574,-42.6502026758666,-21.33568754125666,-42.60751496293305,-21.378375254190118
-9.127882610237616,-0.0340057000273082,-42.58547025098817,-21.30786751411398,-42.55146455096087,-21.341873214141287
-9.126940085315294,-0.0252963056045642,-42.52088289795096,-21.28013438483702,-42.49558659234638,-21.305430690441582
-9.125997560392973,-0.0165595239782088,-42.45643950443039,-21.25248760028508,-42.439879980452304,-21.269047124263288
-9.125055035470648,-0.0077953493261527,-42.3921389684196,-21.22492661254407,-42.38434361909345,-21.232721961870222
-9.124112510548326,0.0009962243097893,-42.32798019809682,-21.197450878861446,-42.32897642240661,-21.196454654551655
-9.123169985626005,0.0098152030249203,-42.26396211169532,-21.17005986158106,-42.273777314720334,-21.160244658556138
-9.122227460703678,0.0186615930526795,-42.20008363737498,-21.142753028079557,-42.21874523042766,-21.124091435026877
-9.121284935781356,0.0275354007656057,-42.13634371309652,-21.11552985070441,-42.16387911386213,-21.087994449938805
-9.120342410859031,0.036436632676457,-42.07274128649647,-21.08838980671139,-42.109177919172836,-21.051953174034935
-9.11939988593671,0.0453652954391561,-42.00927531476527,-21.061332378204582,-42.05464061020442,-21.015967082765428
-9.118457361014388,0.0543213958498583,-41.94594476452651,-21.034357052076057,-42.00026616037637,-20.9800356562262
-9.117514836092065,0.063304940847975,-41.8827486117183,-21.00746331994749,-41.946053552566354,-20.944158379099516
-9.11657231116974,0.0723159375171521,-41.819685841476506,-20.980650678111946,-41.89200177899366,-20.908334740594793
-9.115629786247418,0.081354393086405,-41.756755448019256,-20.953918627477066,-41.838109841105656,-20.872564234390662
-9.114687261325097,0.0904203149310965,-41.69395643453372,-20.927266673508626,-41.78437674946493,-20.836846358577528
-9.113744736402772,0.099513710573983,-41.63128781306449,-20.900694326175167,-41.730801523638476,-20.801180615601183
-9.112802211480448,0.1086345876862908,-41.56874860440325,-20.874201099893885,-41.67738319208954,-20.765566512207595
-9.111859686558123,0.1177829540886901,-41.50633783798093,-20.847786513476613,-41.62412079206952,-20.730003559387924
-9.110917161635802,0.1269588177524552,-41.44405455176024,-20.82145009007714,-41.5710133695127,-20.694491272324683
-9.10997463671348,0.1361621868004508,-41.38189779213086,-20.79519135713882,-41.518059978931305,-20.659029170338368
-9.109032111791157,0.1453930695081957,-41.319866613805736,-20.76900984634368,-41.46525968331393,-20.623616776835483
-9.108089586868832,0.1546514743049681,-41.25796007971882,-20.74290509356161,-41.41261155402379,-20.58825361925664
-9.10714706194651,0.1639374097747774,-41.19617726092484,-20.71687663880086,-41.36011467069962,-20.55293922902608
-9.106204537024189,0.1732508846575485,-41.134517236499605,-20.690924026158676,-41.30776812115726,-20.517673141501128
-9.105262012101864,0.1825919078501236,-41.07297909344258,-20.665046803773002,-41.2555710012927,-20.482454895922878
-9.10431948717954,0.1919604884073603,-41.01156192658056,-20.639244523775236,-41.20352241498782,-20.447284035367876
-9.10337696225722,0.2013566355432,-40.95026483847281,-20.613516742243114,-41.15162147401611,-20.412160106699915
-9.102434437334894,0.2107803586317845,-40.88908693931734,-20.587863019153975,-41.09986729794912,-20.37708266052219
-9.101491912412571,0.2202316672084528,-40.82802734685927,-20.562282918340312,-41.048259014067725,-20.34205125113186
-9.100549387490249,0.2297105709709467,-40.76708518629924,-20.536776007443894,-40.99679575727019,-20.307065436472946
-9.099606862567926,0.2392170797804451,-40.70625959020425,-20.511341857871983,-40.94547666998469,-20.272124778091538
-9.098664337645603,0.2487512036626572,-40.645549698419416,-20.48598004475369,-40.89430090208207,-20.23722884109103
-9.09772181272328,0.2583129528089571,-40.58495465798066,-20.460690146896955,-40.84326761078971,-20.202377194087997
-9.096779287800956,0.2679023375774094,-40.5244736230295,-20.435471746746202,-40.79237596060692,-20.16756940916879
-9.095836762878632,0.2775193684939935,-40.46410575472773,-20.410324430340733,-40.741625123221624,-20.13280506184674
-9.09489423795631,0.2871640562536335,-40.40385022117444,-20.385247787273528,-40.69101427742807,-20.098083731019894
-9.093951713033988,0.2968364117213303,-40.34370619732376,-20.36024141065039,-40.640542609045085,-20.06340499892906
-9.093009188111663,0.3065364459333251,-40.28367286490364,-20.335304897050406,-40.590209310836954,-20.02876845111708
-9.09206666318934,0.3162641700981233,-40.22374941233633,-20.31043784648643,-40.540013582434455,-19.994173676388307
-9.091124138267018,0.3260195955977279,-40.16393503465896,-20.285639862366025,-40.48995463025668,-19.959620266768297
-9.090181613344695,0.335802733988732,-40.10422893344607,-20.260910551453332,-40.4400316674348,-19.9251078174646
-9.089239088422373,0.3456135970034413,-40.04463031673305,-20.236249523831276,-40.3902439137365,-19.890635926827834
-9.08829656350005,0.3554521965510164,-39.98513839894042,-20.211656392864313,-40.340590595491435,-19.856204196313296
-9.087354038577724,0.3653185447186592,-39.9257524007991,-20.187130775161634,-40.29107094551766,-19.821812230442976
-9.086411513655404,0.3752126537726628,-39.86647154927739,-20.162672290541398,-40.24168420305014,-19.787459636768734
-9.08546898873308,0.3851345361596761,-39.80729507750773,-20.13828056199411,-40.1924296136674,-19.753146025834436
-9.084526463810755,0.3950842045078091,-39.74822222471551,-20.113955215648435,-40.14330642922323,-19.718871011140624
-9.083583938888436,0.4050616716277733,-39.68925223614849,-20.08969588073605,-40.094313907776346,-19.684634209108275
-9.08264141396611,0.4150669505141074,-39.6303843630069,-20.065502189556902,-40.04545131352101,-19.650435239042796
-9.081698889043787,0.4251000543462482,-39.57161786237533,-20.04137377744656,-39.99671791672158,-19.61627372310031
-9.080756364121465,0.4351609964898095,-39.51295199715418,-20.01731028274189,-39.948112993643996,-19.58214928625208
-9.079813839199142,0.4452497904977045,-39.45438603599322,-19.993311346748687,-39.899635826490936,-19.548061556250982
-9.07887131427682,0.4553664501113438,-39.39591925322561,-19.969376613709194,-39.85128570333695,-19.51401016359785
-9.077928789354496,0.4655109892618168,-39.33755092880252,-19.94550573077013,-39.803061918064444,-19.479994741508314
-9.076986264432172,0.4756834220710516,-39.27928034822951,-19.92169834795111,-39.75496377030056,-19.44601492588006
-9.07604373950985,0.4858837628530877,-39.22110680250226,-19.897954118113745,-39.706990565355355,-19.412070355260656
-9.075101214587526,0.4961120261152082,-39.16302958804469,-19.87427269693067,-39.65914161415989,-19.37816067081546
-9.074158689665204,0.5063682265591796,-39.10504800664691,-19.850653742855492,-39.61141623320609,-19.344285516296313
-9.07321616474288,0.5166523790824515,-39.047161365404406,-19.827096917092785,-39.563813744486765,-19.310444538010334
-9.072273639820557,0.5269644987793837,-38.98936897665772,-19.80360188356887,-39.51633347543711,-19.276637384789485
-9.071331114898234,0.5373046009424034,-38.93167015793361,-19.780168308902425,-39.46897475887602,-19.242863707960023
-9.070388589975911,0.5476727010633431,-38.87406423188574,-19.75679586237602,-39.42173693294909,-19.209123161312675
-9.069446065053588,0.5580688148345773,-38.81655052623737,-19.73348421590776,-39.37461934107195,-19.175415401073185
-9.068503540131266,0.5684929581502979,-38.75912837372402,-19.710233044023358,-39.32762133187432,-19.14174008587306
-9.06756101520894,0.5789451471077651,-38.70179711203716,-19.687042023828486,-39.28074225914483,-19.108096876720722
-9.066618490286618,0.5894253980084697,-38.64455608376895,-19.66391083498199,-39.23398148177742,-19.07448543697352
-9.065675965364296,0.5999337273595038,-38.58740463635665,-19.64083915966835,-39.18733836371616,-19.040905432308847
-9.064733440441971,0.6104701518747407,-38.53034212202888,-19.61782668257176,-39.140812273903535,-19.00735653069702
-9.06379091551965,0.6210346884761109,-38.47336789775196,-19.59487309084995,-39.09440258622807,-18.97383840237384
-9.062848390597326,0.6316273542948952,-38.41648132517687,-19.57197807410795,-39.04810867947176,-18.940350719813054
-9.061905865675003,0.642248166672898,-38.35968177058763,-19.549141324373235,-39.00192993726052,-18.90689315770034
-9.06096334075268,0.652897143163871,-38.302968604848985,-19.52636253607013,-38.95586574801286,-18.87346539290626
-9.060020815830358,0.6635743015346911,-38.246341203356025,-19.503641405995214,-38.90991550489071,-18.840067104460523
-9.059078290908037,0.6742796597666807,-38.18979894598376,-19.480977633292824,-38.86407860575052,-18.80669797352614
