theta_rad,plant_dB,filt1_dB,filt2_dB,casc1_dB,casc2_dB
0.08581450527324272,16.463273264191542,-0.023949817161211237,-0.00013280350441917645,16.439323447030333,16.46314046068712
0.08659982476651348,16.385390219928148,-0.024389484880137806,-0.0001377381188661599,16.36100073504801,16.385252481809278
0.08738514425978426,16.30823260294916,-0.02483313284100546,-0.0001428091611885608,16.283399470108154,16.30808979378797
0.08817046375305503,16.231787625747184,-0.025280760368277394,-0.00014801913237446566,16.206506865378906,16.23163960661481
0.08895578324632579,16.15604284079795,-0.025732366780501222,-0.00015337055653506419,16.13031047401745,16.15588947024142
0.08974110273959655,16.080986128605424,-0.026187951390335862,-0.00015886598093309216,16.054798177215087,16.080827262624492
0.09052642223286732,16.006605686267687,-0.026647513504536723,-0.000164507975996822,15.979958172763148,16.006441178291688
0.09131174172613808,15.932890016536698,-0.02711105242396797,-0.00017029913532249475,15.90577896411273,15.932719717401376
0.09209706121940885,15.859827917346493,-0.02757856744361183,-0.00017624207570087426,15.832249349902884,15.859651675270797
0.09288238071267962,15.78740847178601,-0.028050057852578785,-0.00018233943713899344,15.759358413933434,15.787226132348874
0.09366770020595039,15.715621038493996,-0.028525522934087763,-0.00018859388285298422,15.687095515559907,15.715432444611144
0.09445301969922115,15.644455242454956,-0.02900496196550723,-0.0001950080992985314,15.61545028048945,15.644260234355656
0.09523833919249192,15.573900966176158,-0.029488374218327493,-0.00020158479619073345,15.54441259195783,15.573699381379964
0.09602365868576268,15.503948341226899,-0.02997575895819107,-0.00020832670651336986,15.473972582268708,15.503740014520384
0.09680897817903344,15.434587740122387,-0.030467115444887168,-0.00021523658652432688,15.4041206246775,15.434372503535862
0.09759429767230421,15.365809768535497,-0.030962442932351942,-0.00022231721578996858,15.334847325603144,15.365587451319707
0.09837961716557497,15.29760525782061,-0.03146174066868609,-0.00022957139718962898,15.266143517151923,15.29737568642342
0.09916493665884575,15.229965257834708,-0.0319650078961502,-0.00023700195693554958,15.198000249938557,15.229728255877772
0.09995025615211652,15.162881030041632,-0.03247224385118612,-0.0002446117445889759,15.130408786190443,15.162636418297042
0.10073557564538728,15.096344040886137,-0.032983447764394755,-0.00025240363307916337,15.063360593121741,15.09609163725306
0.10152089513865804,15.030345955425313,-0.033498618860569956,-0.0002603805187050412,14.996847336564743,15.030085574906611
0.10230621463192881,14.96487863120532,-0.03401775635868978,-0.00026854532116775366,14.93086087484663,14.964610085884152
0.10309153412519957,14.899934112372321,-0.034540859471933784,-0.00027690098359646703,14.865393252900388,14.899657211388725
0.10387685361847034,14.835504624006798,-0.03506792740766454,-0.0002854504725298345,14.800436696599135,14.83521917353427
0.10466217311174111,14.77158256667133,-0.03559895936746421,-0.0002941967779669123,14.735983607303869,14.771288369893366
0.10544749260501188,14.70816051116212,-0.0361339545471169,-0.0003031429133631254,14.672026556615002,14.707857368248757
0.10623281209828264,14.645231193455215,-0.03667291213663064,-0.00031229191566579126,14.608558281318587,14.644918901539551
0.1070181315915534,14.582787509838951,-0.03721583132023513,-0.00032164684531880153,14.545571678518714,14.582465862993633
0.10780345108482417,14.520822512224214,-0.037762711276385225,-0.0003312107862711813,14.483059800947828,14.520491301437943
0.10858877057809493,14.459329403625054,-0.038313551177776996,-0.00034098684601363354,14.421015852447274,14.458988416779041
0.1093740900713657,14.398301533802012,-0.03886835019134627,-0.00035097815559195875,14.359433183610665,14.397950555646418
0.11015940956463646,14.337732395061394,-0.039427107478270065,-0.00036118786961663696,14.298305287583124,14.33737120719178
0.11094472905790724,14.277615618203722,-0.03998982219399315,-0.00037161916627918075,14.23762579600973,14.277243999037445
0.111730048551178,14.217944968615067,-0.040556493488212886,-0.00038227524738200963,14.17738847512685,14.217562693367682
0.11251536804444877,14.158714342495314,-0.04112712050489024,-0.0003931593383500225,14.117587221990425,14.158321183156964
0.11330068753771953,14.099917763217572,-0.04170170238226646,-0.00040427468824508444,14.058216060835306,14.099513488529327
0.1140860070309903,14.041549377813352,-0.0422802382528585,-0.00041562456978632117,13.999269139560493,14.041133753243567
0.11487132652426106,13.983603453578281,-0.0428627272434708,-0.00042721227937043515,13.940740726334813,13.983176241298914
0.11565664601753183,13.926074374793489,-0.043449168475200264,-0.0004390411370920442,13.882625206318286,13.925635333656398
0.1164419655108026,13.868956639557904,-0.044039561063444074,-0.00045111448675632716,13.824917078494462,13.868505525071146
0.11722728500407337,13.812244856727048,-0.04463390411790464,-0.00046343569590037216,13.767610952609143,13.81178142103115
0.11801260449734413,13.755933742954017,-0.045232196742594336,-0.00047600815581165447,13.710701546211423,13.755457734798204
0.1187979239906149,13.700018119828588,-0.04583443803584521,-0.0004888352815503956,13.654183681792741,13.69952928454704
0.11958324348388566,13.64449291111062,-0.04644062709032244,-0.0005019205119603737,13.598052284020298,13.64399099059866
0.12036856297715642,13.589353140053959,-0.04705076299301354,-0.0005152673096922948,13.542302377060944,13.588837872744266
0.12115388247042719,13.53459392681739,-0.04766484482525042,-0.0005288791612300816,13.486929081992141,13.534065047656163
0.12193920196369795,13.480210485959264,-0.04828287166271889,-0.0005427595768892205,13.431927614296544,13.479667726382374
0.12272452145696873,13.426198124012469,-0.04890484257543703,-0.0005569120908672098,13.377293281437034,13.4256412119216
0.1235098409502395,13.372552237136858,-0.04953075662780724,-0.0005713402612381003,13.323021480509052,13.37198089687562
0.12429516044351026,13.319268308845981,-0.050160612878579966,-0.0005860476699692407,13.269107695967401,13.318682261176013
0.125080479936781,13.266341907805488,-0.05079441038089407,-0.0006010379229669827,13.215547497424593,13.26574086988252
0.12586579943005177,13.213768685700371,-0.05143214818225692,-0.0006163146500722638,13.162336537518113,13.2131523710503
0.12665111892332256,13.161544375168592,-0.052073825324573005,-0.0006318815050899703,13.109470549844017,13.1609124936635
0.12743643841659333,13.109664787798586,-0.052719440844137586,-0.000647742165809649,13.056945346954446,13.109017045632775
0.1282217579098641,13.058125812188203,-0.05336899377165452,-0.0006639003340117794,13.00475681841655,13.057461911854194
0.12900707740313486,13.006923412063054,-0.05402248313222496,-0.0006803597355184377,12.952900928930829,13.006243052327536
0.12979239689640562,12.956053624451819,-0.0546799079453758,-0.000697124120177444,12.901373716506443,12.955356500331643
0.13057771638967638,12.905512557916696,-0.05534126722506183,-0.0007141972619111553,12.850171290691634,12.904798360654786
0.13136303588294715,12.85529639083685,-0.05600655997965724,-0.0007315829587132075,12.799289830857193,12.854564807878138
0.1321483553762179,12.805401369743075,-0.05667578521198394,-0.0007492850326944738,12.748725584531094,12.804652084710382
0.13293367486948868,12.755823807701772,-0.05734894191930677,-0.0007673073300731156,12.698474865782464,12.7550565003717
0.13371899436275944,12.706560082746496,-0.05802602909335015,-0.0007856537212312096,12.64853405365315,12.705774429025265
0.1345043138560302,12.657606636355505,-0.05870704572027963,-0.0008043281006990734,12.598899590635222,12.656802308254807
0.13528963334930097,12.608959971973551,-0.0593919907807611,-0.00082333438720231,12.54956798119279,12.608136637586352
0.13607495284257173,12.560616653576531,-0.060080863249903485,-0.0008426765236751288,12.500535790326627,12.559773977052854
0.1368602723358425,12.512573304277378,-0.06077366209732562,-0.0008623584772708052,12.451799642180053,12.511710945800106
0.1376455918291133,12.464826604971872,-0.06147038628711923,-0.000882384239399177,12.403356218684753,12.463944220732476
0.13843091132238405,12.41737329302299,-0.06217103477788763,-0.0009027578257390978,12.355202258245104,12.416470535197252
0.13921623081565482,12.370210160982449,-0.06287560652272893,-0.0009234832762596032,12.307334554459718,12.369286677706189
0.14000155030892558,12.323334055348216,-0.06358410046926691,-0.0009445646552391823,12.259749954878949,12.322389490692977
0.14078686980219635,12.276741875356784,-0.0642965155596371,-0.0009660060512956916,12.212445359797146,12.27577586930549
0.1415721892954671,12.230430571809068,-0.0650128507305117,-0.0009878115774047303,12.165417721078555,12.229442760231663
0.14235750878873787,12.1843971459287,-0.06573310491309825,-0.001009985370908405,12.118664041015606,12.183387160557794
0.14314282828200864,12.138638648251842,-0.06645727703314885,-0.0010325315935598156,12.072181371218694,12.137606116658281
0.1439281477752794,12.093152177547289,-0.06718536601097241,-0.0010554544315232114,12.025966811536318,12.092096723115764
0.14471346726855017,12.047934879765984,-0.06791737076143023,-0.0010787580954137246,11.980017509004552,12.046856121670572
0.14549878676182093,12.002983947019013,-0.06865329019396554,-0.0011024468203062806,11.934330656825045,12.001881500198706
